Time,avgI1rd,avgI2rd,avgDrd,Beta,Beff
0.000000e+00,1.692569e+00,0.000000e+00,0.000000e+00,6.309573e-06,0.000000e+00
1.666667e-01,1.692569e+00,0.000000e+00,0.000000e+00,6.309573e-06,0.000000e+00
3.333333e-01,1.692569e+00,0.000000e+00,0.000000e+00,6.309573e-06,0.000000e+00
5.000000e-01,1.692569e+00,0.000000e+00,0.000000e+00,6.309573e-06,0.000000e+00
6.666667e-01,1.692569e+00,0.000000e+00,0.000000e+00,6.309573e-06,0.000000e+00
8.333333e-01,1.692569e+00,0.000000e+00,0.000000e+00,6.309573e-06,0.000000e+00
1.000000e+00,1.692569e+00,0.000000e+00,0.000000e+00,6.309573e-06,0.000000e+00
1.166667e+00,1.692569e+00,0.000000e+00,0.000000e+00,6.309573e-06,0.000000e+00
1.333333e+00,1.692569e+00,0.000000e+00,0.000000e+00,6.309573e-06,0.000000e+00
1.500000e+00,1.692569e+00,0.000000e+00,0.000000e+00,6.309573e-06,0.000000e+00
1.666667e+00,1.692569e+00,0.000000e+00,0.000000e+00,6.309573e-06,0.000000e+00
1.833333e+00,1.692569e+00,0.000000e+00,0.000000e+00,6.309573e-06,0.000000e+00
2.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
2.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
2.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
2.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
2.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
2.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
3.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
3.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
3.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
3.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
3.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
3.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
4.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
4.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
4.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
4.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
4.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
4.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
5.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
5.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
5.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
5.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
5.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
5.833333e+00,2.393654e+00,1.692569e+00,0.000000e+00,6.309573e-06,1.292640e-05
6.000000e+00,2.393654e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
6.166667e+00,2.393654e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
6.333333e+00,2.393654e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
6.500000e+00,2.931615e+00,1.692569e+00,0.000000e+00,6.309573e-06,5.287334e-06
6.666667e+00,3.784699e+00,1.692569e+00,0.000000e+00,6.309573e-06,8.458298e-06
6.833333e+00,3.784699e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
7.000000e+00,3.784699e+00,1.692569e+00,0.000000e+00,6.309573e-06,0.000000e+00
7.166667e+00,4.145930e+00,1.692569e+00,0.000000e+00,6.309573e-06,2.164168e-06
7.333333e+00,4.478116e+00,1.692569e+00,0.000000e+00,6.309573e-06,1.731147e-06
7.500000e+00,4.787307e+00,1.692569e+00,0.000000e+00,6.309573e-06,1.384800e-06
7.666667e+00,5.352372e+00,2.393654e+00,0.000000e+00,6.309573e-06,2.215631e-06
7.833333e+00,6.102643e+00,2.393654e+00,0.000000e+00,6.309573e-06,2.658877e-06
8.000000e+00,6.333012e+00,2.393654e+00,0.000000e+00,6.309573e-06,7.089646e-07
8.166667e+00,6.770275e+00,2.393654e+00,0.000000e+00,6.309573e-06,1.134358e-06
8.333333e+00,6.978640e+00,2.393654e+00,0.000000e+00,6.309573e-06,4.537681e-07
8.500000e+00,7.569398e+00,2.393654e+00,0.000000e+00,6.309573e-06,1.089274e-06
8.666667e+00,7.938851e+00,2.393654e+00,0.000000e+00,6.309573e-06,5.811052e-07
8.833333e+00,8.291860e+00,2.393654e+00,0.000000e+00,6.309573e-06,4.650653e-07
9.000000e+00,8.630441e+00,2.393654e+00,0.000000e+00,6.309573e-06,3.722495e-07
9.166667e+00,8.630441e+00,2.393654e+00,0.000000e+00,6.309573e-06,0.000000e+00
9.333333e+00,9.270581e+00,2.931615e+00,0.000000e+00,6.309573e-06,4.772494e-07
9.500000e+00,1.015541e+01,3.385138e+00,0.000000e+00,6.309573e-06,5.734552e-07
9.666667e+00,1.057009e+01,3.784699e+00,0.000000e+00,6.309573e-06,2.297315e-07
9.833333e+00,1.096910e+01,4.145930e+00,0.000000e+00,6.309573e-06,1.841336e-07
1.000000e+01,1.147956e+01,5.077706e+00,0.000000e+00,6.309573e-06,1.968896e-07
1.016667e+01,1.196827e+01,5.077706e+00,0.000000e+00,6.309573e-06,1.579952e-07
1.033333e+01,1.243779e+01,5.352372e+00,0.000000e+00,6.309573e-06,1.268808e-07
1.050000e+01,1.289022e+01,5.613615e+00,0.000000e+00,6.309573e-06,1.019923e-07
1.066667e+01,1.321938e+01,5.863230e+00,0.000000e+00,6.309573e-06,6.156004e-08
1.083333e+01,1.343435e+01,6.555291e+00,0.000000e+00,6.309573e-06,3.307332e-08
1.100000e+01,1.375049e+01,6.555291e+00,0.000000e+00,6.309573e-06,4.005227e-08
1.116667e+01,1.395728e+01,6.770275e+00,0.000000e+00,6.309573e-06,2.160339e-08
1.133333e+01,1.426184e+01,7.377736e+00,0.000000e+00,6.309573e-06,2.628811e-08
1.150000e+01,1.456003e+01,7.938851e+00,0.000000e+00,6.309573e-06,2.139348e-08
1.166667e+01,1.504388e+01,8.291860e+00,0.000000e+00,6.309573e-06,2.912894e-08
1.183333e+01,1.542004e+01,8.462844e+00,0.000000e+00,6.309573e-06,1.912210e-08
1.200000e+01,1.569624e+01,8.630441e+00,0.000000e+00,6.309573e-06,1.182977e-08
1.216667e+01,1.605712e+01,8.956232e+00,0.000000e+00,6.309573e-06,1.309003e-08
1.233333e+01,1.649712e+01,9.574615e+00,1.692569e+00,6.309573e-06,1.367372e-08
1.250000e+01,1.701011e+01,9.723067e+00,1.692569e+00,6.309573e-06,1.381902e-08
1.266667e+01,1.734367e+01,1.015541e+01,1.692569e+00,6.309573e-06,1.008811e-08
1.283333e+01,1.767094e+01,1.029549e+01,1.692569e+00,6.309573e-06,1.104481e-08
1.300000e+01,1.830793e+01,1.057009e+01,1.692569e+00,6.309573e-06,2.418218e-08
1.316667e+01,1.830793e+01,1.070474e+01,1.692569e+00,6.309573e-06,0.000000e+00
1.333333e+01,1.861826e+01,1.122723e+01,1.692569e+00,6.309573e-06,1.446807e-08
1.350000e+01,1.907428e+01,1.135410e+01,1.692569e+00,6.309573e-06,2.372325e-08
1.366667e+01,1.922389e+01,1.172646e+01,1.692569e+00,6.309573e-06,8.631137e-09
1.383333e+01,1.966587e+01,1.208736e+01,1.692569e+00,6.309573e-06,2.822863e-08
1.400000e+01,1.988318e+01,1.208736e+01,1.692569e+00,6.309573e-06,1.535778e-08
1.416667e+01,2.059099e+01,1.220529e+01,1.692569e+00,6.309573e-06,5.558139e-08
1.433333e+01,2.086739e+01,1.266602e+01,1.692569e+00,6.309573e-06,2.405474e-08
1.450000e+01,2.107231e+01,1.300087e+01,1.692569e+00,6.309573e-06,1.943417e-08
1.466667e+01,2.134248e+01,1.321938e+01,1.692569e+00,6.309573e-06,2.775357e-08
1.483333e+01,2.147629e+01,1.321938e+01,1.692569e+00,6.309573e-06,1.475033e-08
1.500000e+01,2.167546e+01,1.354055e+01,1.692569e+00,6.309573e-06,2.329237e-08
1.516667e+01,2.193820e+01,1.385427e+01,1.692569e+00,6.309573e-06,3.229851e-08
1.533333e+01,2.219783e+01,1.456003e+01,1.692569e+00,6.309573e-06,3.308239e-08
1.550000e+01,2.251816e+01,1.456003e+01,1.692569e+00,6.309573e-06,4.160243e-08
1.566667e+01,2.277118e+01,1.494836e+01,1.692569e+00,6.309573e-06,3.279624e-08
1.583333e+01,2.295912e+01,1.513880e+01,1.692569e+00,6.309573e-06,2.369106e-08
1.600000e+01,2.326897e+01,1.532686e+01,1.692569e+00,6.309573e-06,3.713102e-08
