Time,U,I1,I2,D,Ve,IFNe
0.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.666667e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.027887e-23
3.333333e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.204251e-23
5.000000e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.412405e-22
6.666667e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.933893e-22
8.333333e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.901139e-22
1.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.172522e-21
1.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.317555e-21
1.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.568790e-21
1.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,8.992609e-21
1.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.768083e-20
1.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.473580e-20
2.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.820083e-20
2.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.338426e-19
2.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.625609e-19
2.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.149027e-19
2.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.009490e-18
2.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.978684e-18
3.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.877591e-18
3.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,7.597473e-18
3.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.488356e-17
3.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.915288e-17
3.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.709517e-17
3.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.118062e-16
4.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.189199e-16
4.166667e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,0.000000e+00,4.286094e-16
4.333333e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,0.000000e+00,8.390708e-16
4.500000e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,7.530206e-01,1.642475e-15
4.666667e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,1.628907e+00,3.214880e-15
4.833333e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,2.664114e+00,6.292150e-15
5.000000e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,3.903721e+00,1.231412e-14
5.166667e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,5.403632e+00,2.409798e-14
5.333333e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,7.233326e+00,4.719699e-14
5.500000e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,9.479286e+00,9.250642e-14
5.666667e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,1.224929e+01,1.814714e-13
5.833333e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,1.567775e+01,3.563432e-13
6.000000e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,1.993244e+01,7.003836e-13
6.166667e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,2.522282e+01,1.394456e-12
6.333333e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,3.181049e+01,2.882028e-12
6.500000e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,4.002227e+01,5.839907e-12
6.666667e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,5.026648e+01,1.171508e-11
6.833333e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,6.305333e+01,2.331130e-11
7.000000e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,7.902038e+01,4.674753e-11
7.166667e+00,9.998566e-01,1.075693e-04,3.585643e-05,0.000000e+00,9.896429e+01,9.126334e-11
7.333333e+00,9.997490e-01,2.151386e-04,3.585643e-05,0.000000e+00,1.238806e+02,1.768025e-10
7.500000e+00,9.996773e-01,2.868514e-04,3.585643e-05,0.000000e+00,1.550130e+02,3.429484e-10
7.666667e+00,9.996056e-01,3.585643e-04,3.585643e-05,0.000000e+00,1.939155e+02,6.689269e-10
7.833333e+00,9.996056e-01,3.227079e-04,7.171286e-05,0.000000e+00,2.425292e+02,1.301160e-09
8.000000e+00,9.995339e-01,3.944207e-04,7.171286e-05,0.000000e+00,3.032782e+02,2.542186e-09
8.166667e+00,9.995339e-01,3.944207e-04,7.171286e-05,0.000000e+00,3.791940e+02,4.951865e-09
8.333333e+00,9.994622e-01,4.661336e-04,7.171286e-05,0.000000e+00,4.740511e+02,9.645463e-09
8.500000e+00,9.994622e-01,4.661336e-04,7.171286e-05,0.000000e+00,5.925638e+02,1.880650e-08
8.666667e+00,9.994622e-01,4.302772e-04,1.075693e-04,0.000000e+00,7.406113e+02,3.665841e-08
8.833333e+00,9.993904e-01,4.661336e-04,1.434257e-04,0.000000e+00,9.255211e+02,7.143154e-08
9.000000e+00,9.993187e-01,5.378465e-04,1.434257e-04,0.000000e+00,1.156425e+03,1.390677e-07
9.166667e+00,9.992470e-01,6.095593e-04,1.434257e-04,0.000000e+00,1.444691e+03,2.705182e-07
9.333333e+00,9.991394e-01,6.812722e-04,1.792822e-04,0.000000e+00,1.804408e+03,5.256747e-07
9.500000e+00,9.990319e-01,7.529850e-04,2.151386e-04,0.000000e+00,2.253079e+03,1.020010e-06
9.666667e+00,9.990319e-01,7.529850e-04,2.151386e-04,0.000000e+00,2.812406e+03,1.975819e-06
9.833333e+00,9.988526e-01,9.322672e-04,2.151386e-04,0.000000e+00,3.509144e+03,3.818868e-06
1.000000e+01,9.986733e-01,1.111549e-03,2.151386e-04,0.000000e+00,4.376268e+03,7.361242e-06
1.016667e+01,9.986016e-01,1.147406e-03,2.509950e-04,0.000000e+00,5.454242e+03,1.414176e-05
1.033333e+01,9.985299e-01,1.111549e-03,3.585643e-04,0.000000e+00,6.792483e+03,2.705476e-05
1.050000e+01,9.984223e-01,1.183262e-03,3.944207e-04,0.000000e+00,8.451085e+03,5.149263e-05
1.066667e+01,9.982789e-01,1.326688e-03,3.944207e-04,0.000000e+00,1.050243e+04,9.738367e-05
1.083333e+01,9.982072e-01,1.326688e-03,4.661336e-04,0.000000e+00,1.303501e+04,1.827409e-04
1.100000e+01,9.981355e-01,1.398401e-03,4.661336e-04,0.000000e+00,1.614881e+04,3.396524e-04
1.116667e+01,9.979920e-01,1.470114e-03,5.378465e-04,0.000000e+00,1.996244e+04,6.239911e-04
1.133333e+01,9.978486e-01,1.505970e-03,6.454158e-04,0.000000e+00,2.461133e+04,1.130317e-03
1.150000e+01,9.977052e-01,1.541827e-03,7.529850e-04,0.000000e+00,3.024695e+04,2.013073e-03
1.166667e+01,9.976693e-01,1.577683e-03,7.529850e-04,0.000000e+00,3.703225e+04,3.513453e-03
1.183333e+01,9.975618e-01,1.649396e-03,7.888415e-04,0.000000e+00,4.513690e+04,5.987309e-03
1.200000e+01,9.974183e-01,1.756965e-03,8.246979e-04,0.000000e+00,5.472741e+04,9.921985e-03
1.216667e+01,9.972391e-01,1.900391e-03,8.605543e-04,0.000000e+00,6.595483e+04,1.592126e-02
1.233333e+01,9.969881e-01,2.115529e-03,8.964108e-04,0.000000e+00,7.893894e+04,2.463100e-02
1.250000e+01,9.968446e-01,2.223099e-03,9.322672e-04,0.000000e+00,9.375137e+04,3.658517e-02
1.266667e+01,9.967729e-01,2.187242e-03,1.039836e-03,0.000000e+00,1.103992e+05,5.198193e-02
1.283333e+01,9.966295e-01,2.294812e-03,1.075693e-03,0.000000e+00,1.288113e+05,7.045155e-02
1.300000e+01,9.964861e-01,2.366524e-03,1.147406e-03,0.000000e+00,1.488333e+05,9.092589e-02
1.316667e+01,9.963068e-01,2.545807e-03,1.147406e-03,0.000000e+00,1.702286e+05,1.117170e-01
1.333333e+01,9.962709e-01,2.545807e-03,1.183262e-03,0.000000e+00,1.926901e+05,1.308230e-01
1.350000e+01,9.961275e-01,2.653376e-03,1.219119e-03,0.000000e+00,2.158594e+05,1.463789e-01
1.366667e+01,9.960916e-01,2.653376e-03,1.254975e-03,0.000000e+00,2.393567e+05,1.570705e-01
1.383333e+01,9.959482e-01,2.796802e-03,1.254975e-03,0.000000e+00,2.627906e+05,1.623751e-01
1.400000e+01,9.958407e-01,2.725089e-03,1.434257e-03,0.000000e+00,2.857924e+05,1.625644e-01
1.416667e+01,9.955179e-01,2.904371e-03,1.577683e-03,0.000000e+00,3.080334e+05,1.585256e-01
1.433333e+01,9.954104e-01,2.976084e-03,1.613539e-03,0.000000e+00,3.292380e+05,1.514992e-01
1.450000e+01,9.950160e-01,3.334648e-03,1.649396e-03,0.000000e+00,3.491846e+05,1.428195e-01
1.466667e+01,9.949442e-01,3.370504e-03,1.685252e-03,0.000000e+00,3.677138e+05,1.337188e-01
1.483333e+01,9.948367e-01,3.478074e-03,1.685252e-03,0.000000e+00,3.847237e+05,1.252155e-01
1.500000e+01,9.947291e-01,3.406361e-03,1.864534e-03,0.000000e+00,4.001675e+05,1.180701e-01
1.516667e+01,9.944781e-01,3.621500e-03,1.864534e-03,3.585643e-05,4.140476e+05,1.127921e-01
1.533333e+01,9.944064e-01,3.478074e-03,2.079673e-03,3.585643e-05,4.264113e+05,8.657434e-02
1.550000e+01,9.942630e-01,3.513930e-03,2.187242e-03,3.585643e-05,3.911981e+05,7.722883e-02
1.566667e+01,9.939403e-01,3.621500e-03,2.402381e-03,3.585643e-05,3.595282e+05,7.745006e-02
1.583333e+01,9.937610e-01,3.693212e-03,2.509950e-03,3.585643e-05,3.312038e+05,8.328922e-02
1.600000e+01,9.934741e-01,3.908351e-03,2.581663e-03,3.585643e-05,3.063411e+05,9.260728e-02
1.616667e+01,9.932948e-01,4.051777e-03,2.617519e-03,3.585643e-05,2.846112e+05,1.042484e-01
1.633333e+01,9.931873e-01,4.051777e-03,2.725089e-03,3.585643e-05,2.659702e+05,1.176012e-01
1.650000e+01,9.929363e-01,4.266915e-03,2.760945e-03,3.585643e-05,2.504253e+05,1.323679e-01
1.666667e+01,9.927929e-01,4.338628e-03,2.832658e-03,3.585643e-05,2.380427e+05,1.484459e-01
1.683333e+01,9.926494e-01,4.410341e-03,2.904371e-03,3.585643e-05,2.289548e+05,1.658725e-01
1.700000e+01,9.925777e-01,4.410341e-03,2.976084e-03,3.585643e-05,2.233587e+05,1.848059e-01
1.716667e+01,9.923267e-01,4.661336e-03,2.976084e-03,3.585643e-05,2.215118e+05,2.055281e-01
1.733333e+01,9.920399e-01,4.804762e-03,3.119509e-03,3.585643e-05,2.237519e+05,2.284573e-01
1.750000e+01,9.918247e-01,4.984044e-03,3.155366e-03,3.585643e-05,2.304915e+05,2.541546e-01
1.766667e+01,9.916813e-01,4.984044e-03,3.298792e-03,3.585643e-05,2.422200e+05,2.833024e-01
1.783333e+01,9.915379e-01,4.984044e-03,3.442217e-03,3.585643e-05,2.594993e+05,3.166280e-01
1.800000e+01,9.914662e-01,5.019900e-03,3.478074e-03,3.585643e-05,2.829821e+05,3.547537e-01
1.816667e+01,9.913586e-01,5.019900e-03,3.549787e-03,7.171286e-05,3.133789e+05,3.979892e-01
1.833333e+01,9.912510e-01,5.091613e-03,3.585643e-03,7.171286e-05,3.514832e+05,4.031054e-01
1.850000e+01,9.909642e-01,5.235039e-03,3.729069e-03,7.171286e-05,3.670394e+05,4.218004e-01
1.866667e+01,9.907132e-01,5.342608e-03,3.872495e-03,7.171286e-05,3.918566e+05,4.493920e-01
1.883333e+01,9.905339e-01,5.450177e-03,3.944207e-03,7.171286e-05,4.272848e+05,4.839918e-01
1.900000e+01,9.903188e-01,5.629460e-03,3.980064e-03,7.171286e-05,4.748881e+05,5.256057e-01
1.916667e+01,9.902112e-01,5.629460e-03,4.087633e-03,7.171286e-05,5.364174e+05,5.757784e-01
1.933333e+01,9.900319e-01,5.665316e-03,4.231059e-03,7.171286e-05,6.137726e+05,6.374744e-01
1.950000e+01,9.899243e-01,5.665316e-03,4.338628e-03,7.171286e-05,7.089343e+05,7.149097e-01
1.966667e+01,9.897092e-01,5.808742e-03,4.410341e-03,7.171286e-05,8.239777e+05,8.130880e-01
1.983333e+01,9.893148e-01,5.988024e-03,4.625480e-03,7.171286e-05,9.606833e+05,9.368649e-01
2.000000e+01,9.892072e-01,5.988024e-03,4.733049e-03,7.171286e-05,1.120704e+06,1.089532e+00
2.016667e+01,9.890638e-01,5.952168e-03,4.912331e-03,7.171286e-05,1.305496e+06,1.271257e+00
2.033333e+01,9.890638e-01,5.808742e-03,5.055757e-03,7.171286e-05,1.516704e+06,1.477968e+00
2.050000e+01,9.889562e-01,5.701173e-03,5.270895e-03,7.171286e-05,1.754310e+06,1.701286e+00
2.066667e+01,9.888845e-01,5.593603e-03,5.342608e-03,1.792822e-04,2.018685e+06,1.929848e+00
2.083333e+01,9.886694e-01,5.701173e-03,5.414321e-03,2.151386e-04,2.310350e+06,1.921932e+00
2.100000e+01,9.884542e-01,5.701173e-03,5.629460e-03,2.151386e-04,2.513835e+06,1.921807e+00
2.116667e+01,9.883108e-01,5.737029e-03,5.737029e-03,2.151386e-04,2.708471e+06,1.988909e+00
2.133333e+01,9.882032e-01,5.557747e-03,6.023880e-03,2.151386e-04,2.937726e+06,2.091326e+00
2.150000e+01,9.880957e-01,5.486034e-03,6.167306e-03,2.509950e-04,3.201990e+06,2.216315e+00
2.166667e+01,9.878447e-01,5.486034e-03,6.346588e-03,3.227079e-04,3.556650e+06,2.289939e+00
2.183333e+01,9.876295e-01,5.486034e-03,6.490014e-03,3.944207e-04,3.905873e+06,2.330648e+00
2.200000e+01,9.875220e-01,5.378465e-03,6.669296e-03,4.302772e-04,4.230034e+06,2.362126e+00
2.216667e+01,9.874144e-01,5.414321e-03,6.741009e-03,4.302772e-04,4.519063e+06,2.459593e+00
2.233333e+01,9.871993e-01,5.521890e-03,6.812722e-03,4.661336e-04,4.833212e+06,2.660704e+00
2.250000e+01,9.870558e-01,5.629460e-03,6.812722e-03,5.019900e-04,5.211851e+06,2.877685e+00
2.266667e+01,9.869124e-01,5.593603e-03,6.992004e-03,5.019900e-04,5.622145e+06,3.079596e+00
2.283333e+01,9.866614e-01,5.701173e-03,6.992004e-03,6.454158e-04,6.059556e+06,3.354619e+00
2.300000e+01,9.864463e-01,5.808742e-03,7.063717e-03,6.812722e-04,6.613975e+06,3.507768e+00
2.316667e+01,9.860160e-01,6.167306e-03,7.027860e-03,7.888415e-04,7.099951e+06,3.733548e+00
2.333333e+01,9.855140e-01,6.525870e-03,7.171286e-03,7.888415e-04,7.628896e+06,3.793489e+00
2.350000e+01,9.852630e-01,6.633440e-03,7.171286e-03,9.322672e-04,8.105004e+06,3.971546e+00
2.366667e+01,9.850479e-01,6.597583e-03,7.314712e-03,1.039836e-03,8.701632e+06,3.970965e+00
2.383333e+01,9.848327e-01,6.669296e-03,7.350568e-03,1.147406e-03,9.230844e+06,3.948999e+00
2.400000e+01,9.844742e-01,6.741009e-03,7.529850e-03,1.254975e-03,9.755758e+06,3.939739e+00
2.416667e+01,9.842590e-01,6.848578e-03,7.529850e-03,1.362544e-03,1.026134e+07,3.959088e+00
2.433333e+01,9.839363e-01,7.099573e-03,7.493994e-03,1.470114e-03,1.072181e+07,3.953561e+00
2.450000e+01,9.836136e-01,7.171286e-03,7.565707e-03,1.649396e-03,1.117487e+07,4.016563e+00
2.466667e+01,9.832909e-01,7.350568e-03,7.673276e-03,1.685252e-03,1.162390e+07,3.986635e+00
2.483333e+01,9.829323e-01,7.350568e-03,7.995984e-03,1.721109e-03,1.196099e+07,4.099228e+00
2.500000e+01,9.825738e-01,7.601563e-03,7.995984e-03,1.828678e-03,1.236276e+07,4.307546e+00
2.516667e+01,9.824303e-01,7.565707e-03,8.031841e-03,1.972104e-03,1.282506e+07,4.402696e+00
2.533333e+01,9.821794e-01,7.493994e-03,8.246979e-03,2.079673e-03,1.324085e+07,4.420789e+00
2.550000e+01,9.819284e-01,7.637420e-03,8.282836e-03,2.151386e-03,1.361055e+07,4.498584e+00
2.566667e+01,9.814981e-01,7.888415e-03,8.426261e-03,2.187242e-03,1.394195e+07,4.645268e+00
2.583333e+01,9.811395e-01,8.103553e-03,8.462118e-03,2.294812e-03,1.431590e+07,4.839531e+00
2.600000e+01,9.807810e-01,8.282836e-03,8.462118e-03,2.474094e-03,1.476516e+07,5.014357e+00
2.616667e+01,9.804582e-01,8.497974e-03,8.533831e-03,2.509950e-03,1.520127e+07,5.039454e+00
2.633333e+01,9.799921e-01,8.748969e-03,8.677256e-03,2.581663e-03,1.555194e+07,5.154456e+00
2.650000e+01,9.795618e-01,9.035821e-03,8.713113e-03,2.689232e-03,1.597198e+07,5.325824e+00
2.666667e+01,9.791316e-01,9.430241e-03,8.569687e-03,2.868514e-03,1.644216e+07,5.393423e+00
2.683333e+01,9.788447e-01,9.466098e-03,8.677256e-03,3.011940e-03,1.692877e+07,5.452121e+00
2.700000e+01,9.784144e-01,9.573667e-03,8.892395e-03,3.119509e-03,1.735702e+07,5.545000e+00
2.716667e+01,9.781634e-01,9.537811e-03,8.928251e-03,3.370504e-03,1.778313e+07,5.642787e+00
2.733333e+01,9.776973e-01,9.681236e-03,9.107533e-03,3.513930e-03,1.819608e+07,5.624419e+00
