Time,U,I1,I2,D,Ve,IFNe
0.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.666667e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.027887e-23
3.333333e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.204251e-23
5.000000e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.412405e-22
6.666667e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.933893e-22
8.333333e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.901139e-22
1.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.172522e-21
1.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.317555e-21
1.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.568790e-21
1.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,8.992609e-21
1.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.768083e-20
1.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.473580e-20
2.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.820083e-20
2.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.338426e-19
2.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.625609e-19
2.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.149027e-19
2.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.009490e-18
2.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.978684e-18
3.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.877591e-18
3.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,7.597473e-18
3.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.488356e-17
3.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.915288e-17
3.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.709517e-17
3.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.118062e-16
4.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.189199e-16
4.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.286094e-16
4.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,8.390708e-16
4.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.642475e-15
4.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.214880e-15
4.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.292150e-15
5.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.231412e-14
5.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.409798e-14
5.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.719699e-14
5.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.250642e-14
5.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.814714e-13
5.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.563432e-13
6.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,7.003836e-13
6.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.394456e-12
6.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.882028e-12
6.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.839907e-12
6.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.171508e-11
6.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.331130e-11
7.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.674753e-11
7.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.126334e-11
7.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.768025e-10
7.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.429484e-10
7.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.689269e-10
7.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.301160e-09
8.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.542186e-09
8.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.951865e-09
8.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.645463e-09
8.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.880650e-08
8.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.665841e-08
8.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,7.143154e-08
9.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.390677e-07
9.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.705182e-07
9.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.256747e-07
9.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.020010e-06
9.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.975819e-06
9.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.818868e-06
1.000000e+01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,7.361242e-06
1.016667e+01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.414176e-05
1.033333e+01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.705476e-05
1.050000e+01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.149263e-05
1.066667e+01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.738368e-05
1.083333e+01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.827409e-04
1.100000e+01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.396524e-04
1.116667e+01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.239911e-04
1.133333e+01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.130317e-03
1.150000e+01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.013073e-03
1.166667e+01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.513453e-03
1.183333e+01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.987309e-03
1.200000e+01,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,0.000000e+00,9.921986e-03
1.216667e+01,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,0.000000e+00,1.592126e-02
1.233333e+01,9.996056e-01,3.585643e-04,3.585643e-05,0.000000e+00,1.870097e+04,2.463101e-02
1.250000e+01,9.992470e-01,7.171286e-04,3.585643e-05,0.000000e+00,3.872590e+04,3.658517e-02
1.266667e+01,9.990319e-01,8.964108e-04,7.171286e-05,0.000000e+00,6.012386e+04,5.198194e-02
1.283333e+01,9.986016e-01,1.290832e-03,1.075693e-04,0.000000e+00,8.286224e+04,7.045158e-02
1.300000e+01,9.983506e-01,1.470114e-03,1.792822e-04,0.000000e+00,1.068206e+05,9.092593e-02
1.316667e+01,9.981713e-01,1.613539e-03,2.151386e-04,0.000000e+00,1.317932e+05,1.117171e-01
1.333333e+01,9.977769e-01,1.972104e-03,2.509950e-04,0.000000e+00,1.575002e+05,1.308232e-01
1.350000e+01,9.975976e-01,2.115529e-03,2.868514e-04,0.000000e+00,1.836071e+05,1.463792e-01
1.366667e+01,9.973108e-01,2.402381e-03,2.868514e-04,0.000000e+00,2.097489e+05,1.570712e-01
1.383333e+01,9.970239e-01,2.653376e-03,3.227079e-04,0.000000e+00,2.355547e+05,1.623763e-01
1.400000e+01,9.967371e-01,2.940227e-03,3.227079e-04,0.000000e+00,2.606702e+05,1.625665e-01
1.416667e+01,9.964861e-01,3.083653e-03,4.302772e-04,0.000000e+00,2.847765e+05,1.585292e-01
1.433333e+01,9.962351e-01,3.262935e-03,5.019900e-04,0.000000e+00,3.076015e+05,1.515051e-01
1.450000e+01,9.960558e-01,3.406361e-03,5.378465e-04,0.000000e+00,3.289263e+05,1.428291e-01
1.466667e+01,9.955538e-01,3.800782e-03,6.454158e-04,0.000000e+00,3.485872e+05,1.337342e-01
1.483333e+01,9.952311e-01,4.087633e-03,6.812722e-04,0.000000e+00,3.664731e+05,1.252395e-01
1.500000e+01,9.950160e-01,4.195202e-03,7.888415e-04,0.000000e+00,3.825203e+05,1.181067e-01
1.516667e+01,9.947291e-01,4.374485e-03,8.964108e-04,0.000000e+00,3.967066e+05,1.128467e-01
1.533333e+01,9.944064e-01,4.517910e-03,1.075693e-03,0.000000e+00,4.090445e+05,1.097580e-01
1.550000e+01,9.941195e-01,4.697192e-03,1.183262e-03,0.000000e+00,4.195744e+05,1.089741e-01
1.566667e+01,9.938327e-01,4.804762e-03,1.362544e-03,0.000000e+00,4.283583e+05,1.105125e-01
1.583333e+01,9.935817e-01,4.840618e-03,1.577683e-03,0.000000e+00,4.354746e+05,1.143180e-01
1.600000e+01,9.934383e-01,4.804762e-03,1.721109e-03,3.585643e-05,4.410128e+05,1.202969e-01
1.616667e+01,9.932231e-01,4.912331e-03,1.828678e-03,3.585643e-05,4.450702e+05,1.195493e-01
1.633333e+01,9.930439e-01,4.876475e-03,2.043817e-03,3.585643e-05,4.063218e+05,1.264002e-01
1.650000e+01,9.927929e-01,5.091613e-03,2.079673e-03,3.585643e-05,3.709500e+05,1.378976e-01
1.666667e+01,9.924701e-01,5.270895e-03,2.223099e-03,3.585643e-05,3.386607e+05,1.524847e-01
1.683333e+01,9.923267e-01,5.235039e-03,2.402381e-03,3.585643e-05,3.091860e+05,1.693653e-01
1.700000e+01,9.921116e-01,5.199182e-03,2.653376e-03,3.585643e-05,2.822817e+05,1.881628e-01
1.716667e+01,9.918247e-01,5.414321e-03,2.725089e-03,3.585643e-05,2.577265e+05,2.087384e-01
1.733333e+01,9.916455e-01,5.450177e-03,2.868514e-03,3.585643e-05,2.353174e+05,2.310937e-01
1.750000e+01,9.914662e-01,5.557747e-03,2.940227e-03,3.585643e-05,2.148683e+05,2.553181e-01
1.766667e+01,9.913227e-01,5.629460e-03,3.011940e-03,3.585643e-05,1.962124e+05,2.815607e-01
1.783333e+01,9.910000e-01,5.737029e-03,3.227079e-03,3.585643e-05,1.791959e+05,3.100147e-01
1.800000e+01,9.908208e-01,5.808742e-03,3.334648e-03,3.585643e-05,1.636792e+05,3.409092e-01
1.816667e+01,9.905339e-01,6.023880e-03,3.406361e-03,3.585643e-05,1.495370e+05,3.745051e-01
1.833333e+01,9.903546e-01,5.988024e-03,3.621500e-03,3.585643e-05,1.366571e+05,4.110932e-01
1.850000e+01,9.901395e-01,5.988024e-03,3.836638e-03,3.585643e-05,1.249341e+05,4.509937e-01
1.866667e+01,9.899961e-01,5.952168e-03,4.015920e-03,3.585643e-05,1.142830e+05,4.945570e-01
1.883333e+01,9.897092e-01,6.203163e-03,4.051777e-03,3.585643e-05,1.046172e+05,5.421652e-01
1.900000e+01,9.895658e-01,6.239019e-03,4.159346e-03,3.585643e-05,9.586534e+04,5.942337e-01
1.916667e+01,9.893148e-01,6.346588e-03,4.302772e-03,3.585643e-05,8.797380e+04,6.512144e-01
1.933333e+01,9.892431e-01,6.274875e-03,4.446197e-03,3.585643e-05,8.088653e+04,7.135981e-01
1.950000e+01,9.890638e-01,6.346588e-03,4.553767e-03,3.585643e-05,7.459119e+04,7.819181e-01
1.966667e+01,9.888128e-01,6.418301e-03,4.733049e-03,3.585643e-05,6.903699e+04,8.567536e-01
1.983333e+01,9.886694e-01,6.382445e-03,4.912331e-03,3.585643e-05,6.422520e+04,9.387339e-01
2.000000e+01,9.885259e-01,6.346588e-03,5.091613e-03,3.585643e-05,6.016990e+04,1.028542e+00
2.016667e+01,9.882749e-01,6.418301e-03,5.270895e-03,3.585643e-05,5.691961e+04,1.126919e+00
2.033333e+01,9.881674e-01,6.346588e-03,5.450177e-03,3.585643e-05,5.445489e+04,1.234668e+00
2.050000e+01,9.879164e-01,6.418301e-03,5.629460e-03,3.585643e-05,5.283662e+04,1.352658e+00
2.066667e+01,9.877012e-01,6.346588e-03,5.916311e-03,3.585643e-05,5.224288e+04,1.481825e+00
2.083333e+01,9.875937e-01,6.346588e-03,6.023880e-03,3.585643e-05,5.271911e+04,1.623176e+00
2.100000e+01,9.873785e-01,6.382445e-03,6.203163e-03,3.585643e-05,5.446668e+04,1.777787e+00
2.116667e+01,9.872710e-01,6.274875e-03,6.418301e-03,3.585643e-05,5.769244e+04,1.946805e+00
2.133333e+01,9.871275e-01,6.274875e-03,6.561727e-03,3.585643e-05,6.265283e+04,2.131436e+00
2.150000e+01,9.869841e-01,6.382445e-03,6.597583e-03,3.585643e-05,6.967929e+04,2.332940e+00
2.166667e+01,9.868765e-01,6.274875e-03,6.812722e-03,3.585643e-05,8.004564e+04,2.552607e+00
2.183333e+01,9.865538e-01,6.418301e-03,6.992004e-03,3.585643e-05,9.359563e+04,2.791740e+00
2.200000e+01,9.863028e-01,6.382445e-03,7.278855e-03,3.585643e-05,1.112690e+05,3.051606e+00
2.216667e+01,9.859801e-01,6.454158e-03,7.529850e-03,3.585643e-05,1.338199e+05,3.333382e+00
2.233333e+01,9.859084e-01,6.490014e-03,7.565707e-03,3.585643e-05,1.625981e+05,3.638087e+00
2.250000e+01,9.856574e-01,6.633440e-03,7.673276e-03,3.585643e-05,1.994789e+05,3.966477e+00
2.266667e+01,9.854781e-01,6.705153e-03,7.780845e-03,3.585643e-05,2.468565e+05,4.318909e+00
2.283333e+01,9.851913e-01,6.848578e-03,7.924271e-03,3.585643e-05,3.059668e+05,4.695186e+00
2.300000e+01,9.850120e-01,6.956148e-03,7.995984e-03,3.585643e-05,3.795310e+05,5.094360e+00
2.316667e+01,9.848686e-01,6.992004e-03,8.103553e-03,3.585643e-05,4.708883e+05,5.514521e+00
2.333333e+01,9.847969e-01,6.920291e-03,8.246979e-03,3.585643e-05,5.841563e+05,5.952597e+00
2.350000e+01,9.846534e-01,6.956148e-03,8.354548e-03,3.585643e-05,7.241119e+05,6.404189e+00
2.366667e+01,9.845817e-01,6.776865e-03,8.605543e-03,3.585643e-05,8.965208e+05,6.863560e+00
2.383333e+01,9.845100e-01,6.633440e-03,8.820682e-03,3.585643e-05,1.108185e+06,7.323849e+00
2.400000e+01,9.841156e-01,6.776865e-03,9.071677e-03,3.585643e-05,1.372865e+06,7.777667e+00
2.416667e+01,9.839363e-01,6.848578e-03,9.179246e-03,3.585643e-05,1.696780e+06,8.218184e+00
2.433333e+01,9.835778e-01,7.135430e-03,9.250959e-03,3.585643e-05,2.088682e+06,8.640715e+00
2.450000e+01,9.832550e-01,7.135430e-03,9.537811e-03,7.171286e-05,2.559968e+06,9.044596e+00
2.466667e+01,9.828606e-01,7.278855e-03,9.788806e-03,7.171286e-05,3.121538e+06,9.029504e+00
2.483333e+01,9.825021e-01,7.458138e-03,9.968088e-03,7.171286e-05,3.776386e+06,9.201124e+00
2.500000e+01,9.821435e-01,7.637420e-03,1.007566e-02,1.434257e-04,4.553902e+06,9.493192e+00
2.516667e+01,9.818566e-01,7.673276e-03,1.029080e-02,1.792822e-04,5.458319e+06,9.816324e+00
2.533333e+01,9.817132e-01,7.529850e-03,1.036251e-02,3.944207e-04,6.456019e+06,1.023565e+01
2.550000e+01,9.814264e-01,7.673276e-03,1.050593e-02,3.944207e-04,7.590922e+06,1.026617e+01
2.566667e+01,9.811754e-01,7.637420e-03,1.064936e-02,5.378465e-04,8.725403e+06,1.055122e+01
2.583333e+01,9.806017e-01,8.103553e-03,1.061350e-02,6.812722e-04,1.002005e+07,1.053203e+01
2.600000e+01,9.802073e-01,8.354548e-03,1.057765e-02,8.605543e-04,1.132417e+07,1.074299e+01
2.616667e+01,9.797411e-01,8.462118e-03,1.075693e-02,1.039836e-03,1.271312e+07,1.084785e+01
2.633333e+01,9.794901e-01,8.462118e-03,1.072107e-02,1.326688e-03,1.413754e+07,1.080320e+01
2.650000e+01,9.791674e-01,8.641400e-03,1.054179e-02,1.649396e-03,1.552845e+07,1.036883e+01
2.666667e+01,9.786654e-01,8.748969e-03,1.079279e-02,1.792822e-03,1.674642e+07,9.665878e+00
2.683333e+01,9.783786e-01,8.928251e-03,1.075693e-02,1.936247e-03,1.779220e+07,9.226084e+00
2.700000e+01,9.780200e-01,8.892395e-03,1.097207e-02,2.115529e-03,1.887634e+07,9.018809e+00
2.716667e+01,9.778407e-01,8.784826e-03,1.111549e-02,2.258955e-03,1.998387e+07,8.905612e+00
2.733333e+01,9.774822e-01,8.928251e-03,1.122306e-02,2.366524e-03,2.108772e+07,8.952914e+00
