Time,U,I1,I2,D,Ve,IFNe
0.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.666667e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.027887e-23
3.333333e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.242048e-23
5.000000e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.426118e-22
6.666667e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.968076e-22
8.333333e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.975561e-22
1.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.187846e-21
1.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.348362e-21
1.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.630048e-21
1.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.113771e-21
1.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.791976e-20
1.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.520611e-20
2.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.912544e-20
2.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.356587e-19
2.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.661257e-19
2.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.218966e-19
2.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.023205e-18
2.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.005573e-18
3.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.930290e-18
3.166667e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,0.000000e+00,7.700734e-18
3.333333e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,0.000000e+00,1.508585e-17
3.500000e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,1.971702e-01,2.954910e-17
3.666667e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,4.265122e-01,5.787111e-17
3.833333e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,6.975717e-01,1.133255e-16
4.000000e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,1.022153e+00,2.218945e-16
4.166667e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,1.414895e+00,4.344325e-16
4.333333e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,1.893992e+00,8.504686e-16
4.500000e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,2.482091e+00,1.664783e-15
4.666667e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,3.207417e+00,3.258537e-15
4.833333e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,4.105173e+00,6.377580e-15
5.000000e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,5.219298e+00,1.248128e-14
5.166667e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,6.604654e+00,2.442505e-14
5.333333e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,8.329768e+00,4.784154e-14
5.500000e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,1.048025e+01,9.378178e-14
5.666667e+00,9.998924e-01,7.171286e-05,3.585643e-05,0.000000e+00,1.316309e+01,1.839964e-13
5.833333e+00,9.998924e-01,7.171286e-05,3.585643e-05,0.000000e+00,1.651199e+01,3.613369e-13
6.000000e+00,9.998566e-01,1.075693e-04,3.585643e-05,0.000000e+00,2.069404e+01,7.102457e-13
6.166667e+00,9.998207e-01,1.434257e-04,3.585643e-05,0.000000e+00,2.591810e+01,1.414346e-12
6.333333e+00,9.998207e-01,1.434257e-04,3.585643e-05,0.000000e+00,3.244523e+01,2.922256e-12
6.500000e+00,9.997490e-01,2.151386e-04,3.585643e-05,0.000000e+00,4.060174e+01,5.922152e-12
6.666667e+00,9.996056e-01,3.585643e-04,3.585643e-05,0.000000e+00,5.079549e+01,1.187947e-11
6.833333e+00,9.995697e-01,3.944207e-04,3.585643e-05,0.000000e+00,6.353627e+01,2.363851e-11
7.000000e+00,9.995697e-01,3.944207e-04,3.585643e-05,0.000000e+00,7.946127e+01,4.744485e-11
7.166667e+00,9.995697e-01,3.944207e-04,3.585643e-05,0.000000e+00,9.936679e+01,9.259661e-11
7.333333e+00,9.995697e-01,3.944207e-04,3.585643e-05,0.000000e+00,1.242480e+02,1.793482e-10
7.500000e+00,9.994622e-01,5.019900e-04,3.585643e-05,0.000000e+00,1.553484e+02,3.478387e-10
7.666667e+00,9.993187e-01,6.095593e-04,7.171286e-05,0.000000e+00,1.942217e+02,6.783602e-10
7.833333e+00,9.992470e-01,6.454158e-04,1.075693e-04,0.000000e+00,2.428087e+02,1.319430e-09
8.000000e+00,9.991753e-01,7.171286e-04,1.075693e-04,0.000000e+00,3.035747e+02,2.577639e-09
8.166667e+00,9.991753e-01,7.171286e-04,1.075693e-04,0.000000e+00,3.795255e+02,5.020941e-09
8.333333e+00,9.990677e-01,8.246979e-04,1.075693e-04,0.000000e+00,4.744296e+02,9.780213e-09
8.500000e+00,9.990319e-01,8.246979e-04,1.434257e-04,0.000000e+00,5.930042e+02,1.906903e-08
8.666667e+00,9.990319e-01,8.246979e-04,1.434257e-04,0.000000e+00,7.411321e+02,3.716885e-08
8.833333e+00,9.989960e-01,8.605543e-04,1.434257e-04,0.000000e+00,9.261518e+02,7.242153e-08
9.000000e+00,9.987809e-01,1.075693e-03,1.434257e-04,0.000000e+00,1.157188e+03,1.409855e-07
9.166667e+00,9.987809e-01,1.039836e-03,1.792822e-04,0.000000e+00,1.445600e+03,2.742320e-07
9.333333e+00,9.986375e-01,1.183262e-03,1.792822e-04,0.000000e+00,1.805504e+03,5.328674e-07
9.500000e+00,9.986016e-01,1.219119e-03,1.792822e-04,0.000000e+00,2.254422e+03,1.033942e-06
9.666667e+00,9.984582e-01,1.290832e-03,2.509950e-04,0.000000e+00,2.814032e+03,2.002799e-06
9.833333e+00,9.984582e-01,1.254975e-03,2.868514e-04,0.000000e+00,3.511126e+03,3.871072e-06
1.000000e+01,9.983865e-01,1.254975e-03,3.585643e-04,0.000000e+00,4.378864e+03,7.462109e-06
1.016667e+01,9.982072e-01,1.434257e-03,3.585643e-04,0.000000e+00,5.457604e+03,1.433625e-05
1.033333e+01,9.981713e-01,1.470114e-03,3.585643e-04,0.000000e+00,6.796809e+03,2.742876e-05
1.050000e+01,9.979203e-01,1.649396e-03,4.302772e-04,0.000000e+00,8.456506e+03,5.220924e-05
1.066667e+01,9.978128e-01,1.721109e-03,4.661336e-04,0.000000e+00,1.050905e+04,9.875056e-05
1.083333e+01,9.977052e-01,1.721109e-03,5.737029e-04,0.000000e+00,1.304095e+04,1.853335e-04
1.100000e+01,9.975976e-01,1.792822e-03,6.095593e-04,0.000000e+00,1.615409e+04,3.445356e-04
1.116667e+01,9.974183e-01,1.972104e-03,6.095593e-04,0.000000e+00,1.996713e+04,6.331102e-04
1.133333e+01,9.973466e-01,2.043817e-03,6.095593e-04,0.000000e+00,2.461545e+04,1.147169e-03
1.150000e+01,9.971673e-01,2.151386e-03,6.812722e-04,0.000000e+00,3.025003e+04,2.043825e-03
1.166667e+01,9.970239e-01,2.258955e-03,7.171286e-04,0.000000e+00,3.703413e+04,3.568721e-03
1.183333e+01,9.969881e-01,2.223099e-03,7.888415e-04,0.000000e+00,4.513735e+04,6.084855e-03
1.200000e+01,9.968088e-01,2.366524e-03,8.246979e-04,0.000000e+00,5.472685e+04,1.009052e-02
1.216667e+01,9.967012e-01,2.438237e-03,8.605543e-04,0.000000e+00,6.595366e+04,1.620529e-02
1.233333e+01,9.965578e-01,2.509950e-03,9.322672e-04,0.000000e+00,7.894407e+04,2.509623e-02
1.250000e+01,9.964861e-01,2.545807e-03,9.681236e-04,0.000000e+00,9.376386e+04,3.732312e-02
1.266667e+01,9.963426e-01,2.581663e-03,1.075693e-03,0.000000e+00,1.104203e+05,5.311170e-02
1.283333e+01,9.961634e-01,2.689232e-03,1.147406e-03,0.000000e+00,1.288429e+05,7.211634e-02
1.300000e+01,9.959841e-01,2.689232e-03,1.326688e-03,0.000000e+00,1.488777e+05,9.328273e-02
1.316667e+01,9.956255e-01,3.011940e-03,1.362544e-03,0.000000e+00,1.702886e+05,1.149214e-01
1.333333e+01,9.955179e-01,3.083653e-03,1.398401e-03,0.000000e+00,1.927838e+05,1.350115e-01
1.350000e+01,9.954104e-01,3.083653e-03,1.505970e-03,0.000000e+00,2.160109e+05,1.516565e-01
1.366667e+01,9.953028e-01,3.155366e-03,1.541827e-03,0.000000e+00,2.395988e+05,1.635094e-01
1.383333e+01,9.951235e-01,3.262935e-03,1.613539e-03,0.000000e+00,2.631403e+05,1.700257e-01
1.400000e+01,9.949442e-01,3.262935e-03,1.792822e-03,0.000000e+00,2.862760e+05,1.714769e-01
1.416667e+01,9.946574e-01,3.478074e-03,1.864534e-03,0.000000e+00,3.086913e+05,1.687759e-01
1.433333e+01,9.944064e-01,3.549787e-03,2.043817e-03,0.000000e+00,3.301078e+05,1.632128e-01
1.450000e+01,9.942271e-01,3.693212e-03,2.043817e-03,3.585643e-05,3.503803e+05,1.561884e-01
1.466667e+01,9.939761e-01,3.872495e-03,2.115529e-03,3.585643e-05,3.693083e+05,1.034914e-01
1.483333e+01,9.939044e-01,3.872495e-03,2.187242e-03,3.585643e-05,3.385671e+05,7.838267e-02
1.500000e+01,9.936893e-01,4.015920e-03,2.258955e-03,3.585643e-05,3.108560e+05,6.933622e-02
1.516667e+01,9.934383e-01,4.195202e-03,2.330668e-03,3.585643e-05,2.860001e+05,6.990229e-02
1.533333e+01,9.932590e-01,4.302772e-03,2.402381e-03,3.585643e-05,2.638590e+05,7.643861e-02
1.550000e+01,9.929363e-01,4.553767e-03,2.474094e-03,3.585643e-05,2.443321e+05,8.686479e-02
1.566667e+01,9.926494e-01,4.553767e-03,2.760945e-03,3.585643e-05,2.273610e+05,9.998213e-02
1.583333e+01,9.924343e-01,4.661336e-03,2.868514e-03,3.585643e-05,2.129331e+05,1.151025e-01
1.600000e+01,9.924343e-01,4.517910e-03,3.011940e-03,3.585643e-05,2.011085e+05,1.318457e-01
1.616667e+01,9.922192e-01,4.733049e-03,3.011940e-03,3.585643e-05,1.934239e+05,1.500302e-01
1.633333e+01,9.918964e-01,5.019900e-03,3.047797e-03,3.585643e-05,1.888119e+05,1.696169e-01
1.650000e+01,9.917172e-01,5.127470e-03,3.119509e-03,3.585643e-05,1.875750e+05,1.906861e-01
1.666667e+01,9.914303e-01,5.306752e-03,3.227079e-03,3.585643e-05,1.901165e+05,2.134388e-01
1.683333e+01,9.911435e-01,5.306752e-03,3.513930e-03,3.585643e-05,1.969552e+05,2.382206e-01
1.700000e+01,9.909283e-01,5.486034e-03,3.549787e-03,3.585643e-05,2.087687e+05,2.655668e-01
1.716667e+01,9.906773e-01,5.557747e-03,3.729069e-03,3.585643e-05,2.265870e+05,2.962698e-01
1.733333e+01,9.904622e-01,5.737029e-03,3.764925e-03,3.585643e-05,2.511528e+05,3.314590e-01
1.750000e+01,9.903188e-01,5.665316e-03,3.980064e-03,3.585643e-05,2.836092e+05,3.726752e-01
1.766667e+01,9.900678e-01,5.844598e-03,4.051777e-03,3.585643e-05,3.252764e+05,4.219093e-01
1.783333e+01,9.898885e-01,5.988024e-03,4.087633e-03,3.585643e-05,3.776508e+05,4.815651e-01
1.800000e+01,9.897809e-01,5.844598e-03,4.338628e-03,3.585643e-05,4.424269e+05,5.543224e-01
1.816667e+01,9.894582e-01,5.952168e-03,4.553767e-03,3.585643e-05,5.213517e+05,6.429170e-01
1.833333e+01,9.892072e-01,5.988024e-03,4.768905e-03,3.585643e-05,6.165128e+05,7.498994e-01
1.850000e+01,9.891714e-01,5.880455e-03,4.912331e-03,3.585643e-05,7.340325e+05,8.774569e-01
1.866667e+01,9.889562e-01,5.916311e-03,5.091613e-03,3.585643e-05,8.720732e+05,1.027345e+00
1.883333e+01,9.887769e-01,5.916311e-03,5.270895e-03,3.585643e-05,1.032429e+06,1.200863e+00
1.900000e+01,9.884901e-01,5.952168e-03,5.521890e-03,3.585643e-05,1.216862e+06,1.398768e+00
1.916667e+01,9.880957e-01,6.131450e-03,5.737029e-03,3.585643e-05,1.426772e+06,1.620991e+00
1.933333e+01,9.878805e-01,6.167306e-03,5.880455e-03,7.171286e-05,1.708926e+06,1.866221e+00
1.950000e+01,9.876295e-01,6.131450e-03,6.167306e-03,7.171286e-05,2.029226e+06,2.084904e+00
1.966667e+01,9.873785e-01,6.167306e-03,6.310732e-03,1.434257e-04,2.344666e+06,2.330051e+00
1.983333e+01,9.869841e-01,6.454158e-03,6.418301e-03,1.434257e-04,2.686311e+06,2.452997e+00
2.000000e+01,9.868765e-01,6.454158e-03,6.525870e-03,1.434257e-04,2.967018e+06,2.653369e+00
2.016667e+01,9.865180e-01,6.669296e-03,6.633440e-03,1.792822e-04,3.279124e+06,2.904909e+00
2.033333e+01,9.863746e-01,6.490014e-03,6.920291e-03,2.151386e-04,3.622869e+06,3.115710e+00
2.050000e+01,9.860877e-01,6.633440e-03,7.027860e-03,2.509950e-04,3.955038e+06,3.313321e+00
2.066667e+01,9.857650e-01,6.776865e-03,7.171286e-03,2.868514e-04,4.277249e+06,3.528440e+00
2.083333e+01,9.855499e-01,6.741009e-03,7.314712e-03,3.944207e-04,4.598719e+06,3.754608e+00
2.100000e+01,9.854423e-01,6.705153e-03,7.386425e-03,4.661336e-04,4.909841e+06,3.978353e+00
2.116667e+01,9.850837e-01,6.812722e-03,7.601563e-03,5.019900e-04,5.197068e+06,4.148902e+00
2.133333e+01,9.847252e-01,6.884435e-03,7.780845e-03,6.095593e-04,5.465419e+06,4.358968e+00
2.150000e+01,9.844025e-01,7.027860e-03,7.960128e-03,6.095593e-04,5.790726e+06,4.540245e+00
2.166667e+01,9.842232e-01,7.063717e-03,8.067697e-03,6.454158e-04,6.053841e+06,4.858809e+00
2.183333e+01,9.839363e-01,7.099573e-03,8.318692e-03,6.454158e-04,6.380934e+06,5.195557e+00
2.200000e+01,9.836853e-01,7.171286e-03,8.426261e-03,7.171286e-04,6.724080e+06,5.626941e+00
2.216667e+01,9.832909e-01,7.458138e-03,8.533831e-03,7.171286e-04,7.134141e+06,5.970044e+00
2.233333e+01,9.831833e-01,7.386425e-03,8.605543e-03,8.246979e-04,7.527433e+06,6.419073e+00
2.250000e+01,9.829682e-01,7.386425e-03,8.748969e-03,8.964108e-04,7.988960e+06,6.794480e+00
2.266667e+01,9.827531e-01,7.493994e-03,8.784826e-03,9.681236e-04,8.406817e+06,7.189067e+00
2.283333e+01,9.823945e-01,7.529850e-03,9.107533e-03,9.681236e-04,8.808983e+06,7.556685e+00
2.300000e+01,9.821076e-01,7.601563e-03,9.250959e-03,1.039836e-03,9.199444e+06,8.090954e+00
2.316667e+01,9.817491e-01,7.709133e-03,9.466098e-03,1.075693e-03,9.672845e+06,8.587244e+00
2.333333e+01,9.814622e-01,7.744989e-03,9.609523e-03,1.183262e-03,1.015417e+07,9.138466e+00
2.350000e+01,9.811395e-01,7.816702e-03,9.788806e-03,1.254975e-03,1.066884e+07,9.609979e+00
2.366667e+01,9.809602e-01,7.744989e-03,9.968088e-03,1.326688e-03,1.117955e+07,1.015574e+01
2.383333e+01,9.806017e-01,7.924271e-03,1.003980e-02,1.434257e-03,1.172657e+07,1.078317e+01
2.400000e+01,9.802073e-01,8.067697e-03,1.029080e-02,1.434257e-03,1.228582e+07,1.134366e+01
2.416667e+01,9.799921e-01,8.103553e-03,1.029080e-02,1.613539e-03,1.281109e+07,1.207594e+01
2.433333e+01,9.794184e-01,8.282836e-03,1.054179e-02,1.756965e-03,1.347031e+07,1.272449e+01
2.450000e+01,9.792391e-01,8.246979e-03,1.064936e-02,1.864534e-03,1.398052e+07,1.326559e+01
2.466667e+01,9.790598e-01,8.246979e-03,1.068522e-02,2.007960e-03,1.444836e+07,1.383792e+01
2.483333e+01,9.785579e-01,8.569687e-03,1.068522e-02,2.187242e-03,1.489793e+07,1.442682e+01
2.500000e+01,9.781634e-01,8.713113e-03,1.086450e-02,2.258955e-03,1.532379e+07,1.499346e+01
2.516667e+01,9.779124e-01,8.784826e-03,1.090035e-02,2.402381e-03,1.565827e+07,1.564284e+01
2.533333e+01,9.775539e-01,8.820682e-03,1.111549e-02,2.509950e-03,1.607680e+07,1.622918e+01
2.550000e+01,9.771236e-01,9.035821e-03,1.118721e-02,2.653376e-03,1.642884e+07,1.700457e+01
2.566667e+01,9.767650e-01,9.179246e-03,1.115135e-02,2.904371e-03,1.679776e+07,1.777822e+01
2.583333e+01,9.762989e-01,9.430241e-03,1.129478e-02,2.976084e-03,1.722203e+07,1.841698e+01
2.600000e+01,9.757252e-01,9.645380e-03,1.147406e-02,3.155366e-03,1.755981e+07,1.924637e+01
2.616667e+01,9.753308e-01,9.752949e-03,1.165334e-02,3.262935e-03,1.795607e+07,2.014317e+01
2.633333e+01,9.749364e-01,9.824662e-03,1.176091e-02,3.478074e-03,1.834078e+07,2.116019e+01
2.650000e+01,9.745778e-01,1.007566e-02,1.176091e-02,3.585643e-03,1.881347e+07,2.215941e+01
2.666667e+01,9.741475e-01,1.025494e-02,1.176091e-02,3.836638e-03,1.915247e+07,2.325762e+01
2.683333e+01,9.738248e-01,1.043422e-02,1.179677e-02,3.944207e-03,1.953922e+07,2.419135e+01
2.700000e+01,9.733587e-01,1.064936e-02,1.197605e-02,4.015920e-03,1.981309e+07,2.541557e+01
2.716667e+01,9.728925e-01,1.064936e-02,1.222704e-02,4.231059e-03,2.014703e+07,2.687417e+01
2.733333e+01,9.725340e-01,1.061350e-02,1.247804e-02,4.374485e-03,2.059862e+07,2.814015e+01
