Time,CC3DV,CC3DH,CC3DP,CC3DIFNe_Scalar,CC3DIFNe_Field,CC3DSTATP,CC3DIRF7,CC3DIRF7P,CC3DIFN
0.000000e+00,3.093381e-12,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.201026e-28
1.666667e-01,3.867744e-12,1.000000e+00,1.000000e+00,7.271277e-28,0.000000e+00,1.130569e-25,4.155616e-27,4.419893e-28,1.543044e-27
3.333333e-01,4.835857e-12,1.000000e+00,1.000000e+00,2.976025e-27,3.924553e-28,5.829737e-25,2.290601e-26,2.618544e-27,5.219672e-27
5.000000e-01,6.046164e-12,1.000000e+00,1.000000e+00,1.028382e-26,1.653316e-27,2.212509e-24,8.994479e-26,1.079701e-26,1.695450e-26
6.666667e-01,7.559431e-12,1.000000e+00,1.000000e+00,3.366290e-26,5.768510e-27,7.552491e-24,3.115816e-25,3.868168e-26,5.386612e-26
8.333333e-01,9.451296e-12,1.000000e+00,1.000000e+00,1.073661e-25,1.895217e-26,2.459882e-23,1.018652e-24,1.294531e-25,1.687198e-25
1.000000e+00,1.181678e-11,1.000000e+00,1.000000e+00,3.371017e-25,6.055025e-26,7.817379e-23,3.230045e-24,4.172612e-25,5.232998e-25
1.166667e+00,1.477414e-11,1.000000e+00,1.000000e+00,1.047271e-24,1.902972e-25,2.448064e-22,1.006015e-23,1.314617e-24,1.611120e-24
1.333333e+00,1.847151e-11,1.000000e+00,1.000000e+00,3.228260e-24,5.915707e-25,7.591055e-22,3.097131e-23,4.079709e-24,4.929985e-24
1.500000e+00,2.309409e-11,1.000000e+00,1.000000e+00,9.888313e-24,1.824381e-24,2.336540e-21,9.455838e-23,1.252314e-23,1.500223e-23
1.666667e+00,2.887342e-11,1.000000e+00,1.000000e+00,3.011781e-23,5.590217e-24,7.147833e-21,2.867906e-22,3.811078e-23,4.540879e-23
1.833333e+00,3.609897e-11,1.000000e+00,1.000000e+00,9.123950e-23,1.703215e-23,2.174444e-20,8.647990e-22,1.151252e-22,1.367046e-22
2.000000e+00,4.513266e-11,1.000000e+00,1.000000e+00,2.749182e-22,5.161321e-23,6.579181e-20,2.593577e-21,3.454246e-22,4.092785e-22
2.166667e+00,5.642695e-11,1.000000e+00,1.000000e+00,8.238127e-22,1.555653e-22,1.979838e-19,7.736509e-21,1.029709e-21,1.218305e-21
2.333333e+00,7.054760e-11,1.000000e+00,1.000000e+00,2.454547e-21,4.663073e-22,5.924574e-19,2.295172e-20,3.049886e-21,3.604895e-21
2.500000e+00,8.820186e-11,1.000000e+00,1.000000e+00,7.269973e-21,1.389809e-21,1.762648e-18,6.770765e-20,8.975107e-21,1.060049e-20
2.666667e+00,1.102740e-10,1.000000e+00,1.000000e+00,2.139986e-20,4.117780e-21,5.287900e-18,1.844476e-19,2.236351e-20,2.614976e-20
2.833333e+00,1.378696e-10,1.000000e+00,1.000000e+00,5.424526e-20,1.212536e-20,1.439075e-17,4.682450e-19,5.049179e-20,5.813068e-20
3.000000e+00,1.723708e-10,1.000000e+00,1.000000e+00,1.233885e-19,3.097329e-20,3.529447e-17,1.124230e-18,1.105605e-19,1.254429e-19
3.166667e+00,2.155057e-10,1.000000e+00,1.000000e+00,2.689234e-19,7.102237e-20,8.096229e-17,2.596693e-18,2.433710e-19,2.736480e-19
3.333333e+00,2.694347e-10,1.000000e+00,1.000000e+00,5.865422e-19,1.555206e-19,1.809604e-16,5.772602e-18,5.152777e-19,5.740016e-19
3.500000e+00,3.368589e-10,1.000000e+00,1.000000e+00,1.239751e-18,3.395787e-19,3.930965e-16,1.249974e-17,1.066190e-18,1.176815e-18
3.666667e+00,4.211555e-10,1.000000e+00,1.000000e+00,2.557360e-18,7.195080e-19,8.315625e-16,2.653537e-17,2.188990e-18,2.398384e-18
3.833333e+00,5.265464e-10,1.000000e+00,1.000000e+00,5.224868e-18,1.487711e-18,1.729750e-15,5.519561e-17,4.380763e-18,4.758159e-18
4.000000e+00,6.583103e-10,1.000000e+00,1.000000e+00,1.042915e-17,3.043511e-18,3.528240e-15,1.125395e-16,8.568312e-18,9.215826e-18
4.166667e+00,8.230465e-10,1.000000e+00,1.000000e+00,2.032957e-17,6.087706e-18,7.044208e-15,2.249723e-16,1.646782e-17,1.753976e-17
4.333333e+00,1.029006e-09,1.000000e+00,1.000000e+00,3.889343e-17,1.189506e-17,1.378742e-14,4.411788e-16,3.121560e-17,3.295269e-17
4.500000e+00,1.286503e-09,1.000000e+00,1.000000e+00,7.336437e-17,2.280562e-17,2.653398e-14,8.499855e-16,5.853819e-17,6.134216e-17
4.666667e+00,1.608435e-09,1.000000e+00,1.000000e+00,1.369739e-16,4.309299e-17,5.038501e-14,1.610204e-15,1.085775e-16,1.131185e-16
4.833333e+00,2.010924e-09,1.000000e+00,1.000000e+00,2.532954e-16,8.056391e-17,9.459820e-14,3.005184e-15,1.989336e-16,2.062368e-16
5.000000e+00,2.514126e-09,1.000000e+00,1.000000e+00,4.633033e-16,1.491571e-16,1.757337e-13,5.521193e-15,3.581400e-16,3.694431e-16
5.166667e+00,3.143240e-09,1.000000e+00,1.000000e+00,8.339546e-16,2.731692e-16,3.224997e-13,9.943054e-15,6.282418e-16,6.442425e-16
5.333333e+00,3.929770e-09,1.000000e+00,1.000000e+00,1.465198e-15,4.925683e-16,5.810511e-13,1.775828e-14,1.096105e-15,1.117396e-15
5.500000e+00,4.913098e-09,1.000000e+00,1.000000e+00,2.549165e-15,8.676999e-16,1.031837e-12,3.135294e-14,1.898285e-15,1.925388e-15
5.666667e+00,6.142456e-09,1.000000e+00,1.000000e+00,4.402750e-15,1.512186e-15,1.811631e-12,5.481638e-14,3.266524e-15,3.299224e-15
5.833333e+00,7.682481e-09,1.000000e+00,1.000000e+00,7.558828e-15,2.614854e-15,3.151279e-12,9.527630e-14,5.618013e-15,5.657486e-15
6.000000e+00,9.604695e-09,1.000000e+00,1.000000e+00,1.296561e-14,4.493423e-15,5.450146e-12,1.646927e-13,9.642878e-15,9.692217e-15
6.166667e+00,1.201087e-08,1.000000e+00,1.000000e+00,2.221901e-14,7.710413e-15,9.390413e-12,2.837160e-13,1.653786e-14,1.660445e-14
6.333333e+00,1.502202e-08,1.000000e+00,1.000000e+00,3.806781e-14,1.321593e-14,1.614256e-11,4.874606e-13,2.832923e-14,2.842809e-14
6.500000e+00,1.878012e-08,1.000000e+00,1.000000e+00,6.518642e-14,2.264477e-14,2.770602e-11,8.363105e-13,4.849665e-14,4.865578e-14
6.666667e+00,2.348115e-08,1.000000e+00,1.000000e+00,1.115825e-13,3.877935e-14,4.750177e-11,1.433249e-12,8.298345e-14,8.325898e-14
6.833333e+00,2.935765e-08,1.000000e+00,1.000000e+00,1.909535e-13,6.638422e-14,8.138042e-11,2.454941e-12,1.419188e-13,1.424131e-13
7.000000e+00,3.670323e-08,1.000000e+00,1.000000e+00,3.266620e-13,1.136094e-13,1.393387e-10,4.203039e-12,2.426763e-13,2.435996e-13
7.166667e+00,4.589090e-08,1.000000e+00,1.000000e+00,5.587739e-13,1.943596e-13,2.384817e-10,7.193476e-12,4.148984e-13,4.166732e-13
7.333333e+00,5.737104e-08,1.000000e+00,1.000000e+00,9.557837e-13,3.324704e-13,4.080663e-10,1.230905e-11,7.093243e-13,7.128040e-13
7.500000e+00,7.171842e-08,1.000000e+00,1.000000e+00,1.635015e-12,5.686970e-13,6.981643e-10,2.105990e-11,1.212650e-12,1.219549e-12
7.666667e+00,8.964430e-08,1.000000e+00,1.000000e+00,2.797271e-12,9.728385e-13,1.194472e-09,3.603015e-11,2.073187e-12,2.086952e-12
7.833333e+00,1.120424e-07,9.999999e-01,1.000000e+00,4.786553e-12,1.664363e-12,2.043712e-09,6.164244e-11,3.544619e-12,3.572146e-12
8.000000e+00,1.400210e-07,9.999999e-01,1.000000e+00,8.192344e-12,2.847920e-12,3.497177e-09,1.054659e-10,6.061345e-12,6.116501e-12
8.166667e+00,1.749770e-07,9.999999e-01,1.000000e+00,1.402606e-11,4.874178e-12,5.985559e-09,1.804663e-10,1.036632e-11,1.047668e-11
8.333333e+00,2.186255e-07,9.999999e-01,1.000000e+00,2.402200e-11,8.344726e-12,1.024715e-08,3.088543e-10,1.773212e-11,1.795253e-11
8.500000e+00,2.731219e-07,9.999999e-01,1.000000e+00,4.115808e-11,1.429113e-11,1.754837e-08,5.287002e-10,3.033769e-11,3.077646e-11
8.666667e+00,3.411199e-07,9.999998e-01,1.000000e+00,7.054845e-11,2.448446e-11,3.006243e-08,9.052837e-10,5.191632e-11,5.278689e-11
8.833333e+00,4.259369e-07,9.999998e-01,1.000000e+00,1.209839e-10,4.196611e-11,5.152102e-08,1.550590e-09,8.886733e-11,9.058890e-11
9.000000e+00,5.316720e-07,9.999997e-01,1.000000e+00,2.075874e-10,7.196346e-11,8.833612e-08,2.656841e-09,1.521626e-10,1.555555e-10
9.166667e+00,6.633923e-07,9.999997e-01,1.000000e+00,3.563927e-10,1.234682e-10,1.515323e-07,4.554144e-09,2.606260e-10,2.672912e-10
9.333333e+00,8.273269e-07,9.999996e-01,1.000000e+00,6.122620e-10,2.119582e-10,2.600792e-07,7.809763e-09,4.465639e-10,4.596111e-10
9.500000e+00,1.031138e-06,9.999995e-01,1.000000e+00,1.052558e-09,3.641014e-10,4.466397e-07,1.339905e-08,7.654513e-10,7.908980e-10
9.666667e+00,1.284169e-06,9.999994e-01,1.000000e+00,1.810812e-09,6.258814e-10,7.674938e-07,2.299998e-08,1.312587e-09,1.362018e-09
9.833333e+00,1.597768e-06,9.999992e-01,1.000000e+00,3.117665e-09,1.076657e-09,1.319676e-06,3.950080e-08,2.251754e-09,2.347342e-09
1.000000e+01,1.985609e-06,9.999991e-01,1.000000e+00,5.371758e-09,1.853490e-09,2.270571e-06,6.787499e-08,3.864531e-09,4.048417e-09
1.016667e+01,2.463983e-06,9.999988e-01,1.000000e+00,9.262378e-09,3.193252e-09,3.909016e-06,1.166888e-07,6.635111e-09,6.986719e-09
1.033333e+01,3.052096e-06,9.999985e-01,1.000000e+00,1.598150e-08,5.505492e-09,6.733438e-06,2.006972e-07,1.139611e-08,1.206360e-08
1.050000e+01,3.772236e-06,9.999982e-01,1.000000e+00,2.758964e-08,9.498415e-09,1.160365e-05,3.453060e-07,1.957896e-08,2.083526e-08
1.066667e+01,4.649694e-06,9.999978e-01,1.000000e+00,4.764541e-08,1.639629e-08,2.000161e-05,5.942288e-07,3.364315e-08,3.598330e-08
1.083333e+01,5.712400e-06,9.999973e-01,1.000000e+00,8.228423e-08,2.831370e-08,3.447777e-05,1.022584e-06,5.781041e-08,6.211520e-08
1.100000e+01,6.990097e-06,9.999967e-01,1.000000e+00,1.420567e-07,4.889706e-08,5.941167e-05,1.759214e-06,9.931661e-08,1.071163e-07
1.116667e+01,8.512773e-06,9.999959e-01,1.000000e+00,2.450405e-07,8.441872e-08,1.023007e-04,3.024550e-06,1.705393e-07,1.844140e-07
1.133333e+01,1.030831e-05,9.999951e-01,1.000000e+00,4.220661e-07,1.456305e-07,1.759301e-04,5.194530e-06,2.925996e-07,3.167401e-07
1.150000e+01,1.239935e-05,9.999940e-01,1.000000e+00,7.254218e-07,2.508792e-07,3.020049e-04,8.907999e-06,5.014384e-07,5.423320e-07
