Time,V,H,P,IFNe,STATP,IRF7,IRF7P,IFN
0.000000e+00,3.093381e-12,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.201026e-28
1.666667e-01,3.867744e-12,1.000000e+00,1.000000e+00,0.000000e+00,3.574989e-26,1.314049e-27,1.397613e-28,1.219608e-27
3.333333e-01,4.835857e-12,1.000000e+00,1.000000e+00,3.924553e-28,1.569044e-25,6.229502e-27,7.129500e-28,3.036885e-27
5.000000e-01,6.046164e-12,1.000000e+00,1.000000e+00,1.351165e-27,4.735925e-25,1.978361e-26,2.384569e-27,7.207783e-27
6.666667e-01,7.559431e-12,1.000000e+00,1.000000e+00,3.566294e-27,1.238278e-24,5.338251e-26,6.680541e-27,1.658882e-26
8.333333e-01,9.451296e-12,1.000000e+00,1.000000e+00,8.658280e-27,3.014470e-24,1.323626e-25,1.702383e-26,3.728693e-26
1.000000e+00,1.181678e-11,1.000000e+00,1.000000e+00,2.017026e-26,7.034396e-24,3.119589e-25,4.092843e-26,8.223041e-26
1.166667e+00,1.477414e-11,1.000000e+00,1.000000e+00,4.571961e-26,1.595197e-23,7.107558e-25,9.459945e-26,1.785292e-25
1.333333e+00,1.847151e-11,1.000000e+00,1.000000e+00,1.014952e-25,3.541424e-23,1.580148e-24,2.124813e-25,3.825203e-25
1.500000e+00,2.309409e-11,1.000000e+00,1.000000e+00,2.215604e-25,7.731246e-23,3.447334e-24,4.668855e-25,8.103498e-25
1.666667e+00,2.887342e-11,1.000000e+00,1.000000e+00,4.769298e-25,1.664586e-22,7.407484e-24,1.008001e-24,1.699724e-24
1.833333e+00,3.609897e-11,1.000000e+00,1.000000e+00,1.014435e-24,3.542011e-22,1.571655e-23,2.144818e-24,3.533883e-24
2.000000e+00,4.513266e-11,1.000000e+00,1.000000e+00,2.135388e-24,7.460164e-22,3.298641e-23,4.507664e-24,7.289142e-24
2.166667e+00,5.642695e-11,1.000000e+00,1.000000e+00,4.453856e-24,1.557092e-21,6.858015e-23,9.372515e-24,1.492667e-23
2.333333e+00,7.054760e-11,1.000000e+00,1.000000e+00,9.213331e-24,3.223677e-21,1.413863e-22,1.930421e-23,3.036483e-23
2.500000e+00,8.820186e-11,1.000000e+00,1.000000e+00,1.891707e-23,6.625025e-21,2.892858e-22,3.942500e-23,6.139322e-23
2.666667e+00,1.102740e-10,1.000000e+00,1.000000e+00,3.857667e-23,1.352361e-20,5.878351e-22,7.990332e-23,1.234245e-22
2.833333e+00,1.378696e-10,1.000000e+00,1.000000e+00,7.817400e-23,2.743432e-20,1.186970e-21,1.608124e-22,2.468203e-22
3.000000e+00,1.754642e-10,1.000000e+00,1.000000e+00,1.574950e-22,5.533353e-20,2.382808e-21,3.215721e-22,4.911430e-22
3.166667e+00,2.193734e-10,1.000000e+00,1.000000e+00,3.155821e-22,1.110059e-19,4.757570e-21,6.392176e-22,9.727869e-22
3.333333e+00,2.742705e-10,1.000000e+00,1.000000e+00,6.291507e-22,2.215745e-19,9.451194e-21,1.263605e-21,1.918380e-21
3.500000e+00,3.429051e-10,1.000000e+00,1.000000e+00,1.248341e-21,4.401963e-19,1.868683e-20,2.484995e-21,3.767689e-21
3.666667e+00,4.287149e-10,1.000000e+00,1.000000e+00,2.465901e-21,8.706666e-19,3.678418e-20,4.863347e-21,7.371382e-21
3.833333e+00,5.359977e-10,1.000000e+00,1.000000e+00,4.850663e-21,1.714957e-18,7.210767e-20,9.474820e-21,1.437014e-20
4.000000e+00,6.701271e-10,1.000000e+00,1.000000e+00,9.504330e-21,3.364813e-18,1.408015e-19,1.838034e-20,2.791981e-20
4.166667e+00,8.378206e-10,1.000000e+00,1.000000e+00,1.855423e-20,6.577780e-18,2.739324e-19,3.551367e-20,5.407560e-20
4.333333e+00,1.047477e-09,1.000000e+00,1.000000e+00,3.609672e-20,1.281472e-17,5.311156e-19,6.836025e-20,1.044296e-19
4.500000e+00,1.309597e-09,1.000000e+00,1.000000e+00,6.999944e-20,2.500834e-17,1.005500e-18,1.242851e-19,1.925145e-19
4.666667e+00,1.637308e-09,1.000000e+00,1.000000e+00,1.353380e-19,4.827497e-17,1.817702e-18,1.998619e-19,3.278468e-19
4.833333e+00,2.047023e-09,1.000000e+00,1.000000e+00,2.528914e-19,8.903710e-17,3.263337e-18,3.234319e-19,5.592207e-19
5.000000e+00,2.559259e-09,1.000000e+00,1.000000e+00,4.427649e-19,1.589361e-16,5.813589e-18,5.390033e-19,9.808575e-19
5.166667e+00,3.199667e-09,1.000000e+00,1.000000e+00,7.613930e-19,2.811481e-16,1.020930e-17,8.913295e-19,1.724693e-18
5.333333e+00,4.000318e-09,1.000000e+00,1.000000e+00,1.327256e-18,4.955990e-16,1.789959e-17,1.500559e-18,3.091295e-18
5.500000e+00,5.001300e-09,1.000000e+00,1.000000e+00,2.327554e-18,8.781754e-16,3.142792e-17,2.551834e-18,5.608520e-18
5.666667e+00,6.258916e-09,1.000000e+00,1.000000e+00,4.144113e-18,1.570459e-15,5.540797e-17,4.347485e-18,1.023692e-17
5.833333e+00,7.831180e-09,1.000000e+00,1.000000e+00,7.476135e-18,2.835672e-15,9.759615e-17,7.378823e-18,1.898543e-17
6.000000e+00,9.793699e-09,1.000000e+00,1.000000e+00,1.359834e-17,5.180543e-15,1.725162e-16,1.252614e-17,3.572445e-17
6.166667e+00,1.224717e-08,1.000000e+00,1.000000e+00,2.507546e-17,9.589508e-15,3.071744e-16,2.130778e-17,6.733517e-17
6.333333e+00,1.531745e-08,1.000000e+00,1.000000e+00,4.690746e-17,1.791288e-14,5.530999e-16,3.656937e-17,1.276127e-16
6.500000e+00,1.915567e-08,1.000000e+00,1.000000e+00,8.822131e-17,3.369544e-14,1.008188e-15,6.367082e-17,2.426802e-16
6.666667e+00,2.394759e-08,1.000000e+00,1.000000e+00,1.668304e-16,6.372913e-14,1.855823e-15,1.124150e-16,4.626454e-16
6.833333e+00,2.994081e-08,1.000000e+00,1.000000e+00,3.167531e-16,1.210278e-13,3.443543e-15,2.008421e-16,8.845236e-16
7.000000e+00,3.742924e-08,1.000000e+00,1.000000e+00,6.031606e-16,2.306293e-13,6.432346e-15,3.622586e-16,1.694599e-15
7.166667e+00,4.678930e-08,1.000000e+00,1.000000e+00,1.151858e-15,4.408839e-13,1.203189e-14,6.540047e-16,3.249579e-15
7.333333e+00,5.848808e-08,1.000000e+00,1.000000e+00,2.204772e-15,8.443431e-13,2.264255e-14,1.191801e-15,6.249178e-15
7.500000e+00,7.310880e-08,1.000000e+00,1.000000e+00,4.225710e-15,1.619934e-12,4.290671e-14,2.201120e-15,1.205363e-14
7.666667e+00,9.138570e-08,1.000000e+00,1.000000e+00,8.118671e-15,3.114994e-12,8.170612e-14,4.109735e-15,2.335538e-14
7.833333e+00,1.142195e-07,9.999999e-01,1.000000e+00,1.564229e-14,6.008524e-12,1.562949e-13,7.735853e-15,4.524584e-14
8.000000e+00,1.427522e-07,9.999999e-01,1.000000e+00,3.026101e-14,1.161288e-11,3.001308e-13,1.466258e-14,8.776908e-14
8.166667e+00,1.783917e-07,9.999999e-01,1.000000e+00,5.860105e-14,2.247860e-11,5.782481e-13,2.797625e-14,1.704941e-13
8.333333e+00,2.228885e-07,9.999999e-01,1.000000e+00,1.136219e-13,4.357107e-11,1.116850e-12,5.363075e-14,3.314535e-13
8.500000e+00,2.784422e-07,9.999999e-01,1.000000e+00,2.205992e-13,8.454932e-11,2.160962e-12,1.031762e-13,6.446079e-13
8.666667e+00,3.477777e-07,9.999998e-01,1.000000e+00,4.287050e-13,1.641899e-10,4.186961e-12,1.990079e-13,1.253516e-12
8.833333e+00,4.342606e-07,9.999998e-01,1.000000e+00,8.335721e-13,3.189522e-10,8.119556e-12,3.846086e-13,2.436915e-12
9.000000e+00,5.420845e-07,9.999997e-01,1.000000e+00,1.620928e-12,6.195758e-10,1.575198e-11,7.442096e-13,4.735029e-12
9.166667e+00,6.764132e-07,9.999997e-01,1.000000e+00,3.151408e-12,1.203132e-09,3.055734e-11,1.440923e-12,9.190525e-12
9.333333e+00,8.436087e-07,9.999996e-01,1.000000e+00,6.124333e-12,2.334534e-09,5.924815e-11,2.790110e-12,1.781645e-11
9.500000e+00,1.051496e-06,9.999995e-01,1.000000e+00,1.189120e-11,4.524777e-09,1.147684e-10,5.399769e-12,3.447901e-11
9.666667e+00,1.309638e-06,9.999994e-01,1.000000e+00,2.306201e-11,8.756215e-09,2.219992e-10,1.043908e-11,6.657923e-11
9.833333e+00,1.629605e-06,9.999992e-01,1.000000e+00,4.465726e-11,1.691006e-08,4.285803e-10,2.014809e-11,1.282101e-10
