Time,V,H,P,IFNe,STATP,IRF7,IRF7P,IFN
0.000000e+00,1.382392e-12,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.737771e-29
1.666667e-01,4.815631e-12,1.000000e+00,1.000000e+00,0.000000e+00,1.440238e-28,5.293768e-30,5.630397e-31,2.961282e-27
3.333333e-01,1.677509e-11,1.000000e+00,1.000000e+00,6.294352e-29,6.526935e-27,2.428648e-28,2.759223e-29,1.279638e-25
5.000000e-01,5.843491e-11,1.000000e+00,1.000000e+00,2.800370e-27,2.821380e-25,1.046273e-26,1.239646e-27,5.504408e-24
6.666667e-01,2.035551e-10,1.000000e+00,1.000000e+00,1.210539e-25,1.213668e-23,4.464919e-25,5.447269e-26,2.360820e-22
8.333333e-01,7.104460e-10,1.000000e+00,1.000000e+00,5.207493e-24,5.207951e-22,1.896609e-23,2.363982e-24,1.010437e-20
1.000000e+00,2.476101e-09,1.000000e+00,1.000000e+00,2.233559e-22,2.375215e-20,5.283595e-22,2.803918e-23,4.787769e-19
1.166667e+00,8.627271e-09,1.000000e+00,1.000000e+00,9.559945e-21,1.165509e-18,1.214478e-20,2.398691e-22,2.859325e-17
1.333333e+00,3.004273e-08,1.000000e+00,1.000000e+00,4.524279e-19,6.929007e-17,6.746477e-19,1.000398e-20,1.202235e-15
1.500000e+00,1.045341e-07,1.000000e+00,1.000000e+00,2.695569e-17,2.943616e-15,2.875087e-17,3.836177e-19,5.036392e-14
1.666667e+00,3.627267e-07,1.000000e+00,1.000000e+00,1.137663e-15,1.232515e-13,1.199260e-15,1.518921e-17,2.119612e-12
1.833333e+00,1.246628e-06,9.999999e-01,1.000000e+00,4.766346e-14,5.167965e-12,4.984457e-14,6.108725e-16,8.821211e-11
2.000000e+00,4.149182e-06,9.999996e-01,1.000000e+00,2.005844e-12,2.124206e-10,2.023154e-12,2.445774e-14,3.531530e-09
2.166667e+00,1.251116e-05,9.999989e-01,1.000000e+00,8.348939e-11,8.155087e-09,7.460538e-11,8.702258e-13,1.210842e-07
2.333333e+00,2.966744e-05,9.999975e-01,1.000000e+00,3.344178e-09,2.454617e-07,1.986260e-09,2.093328e-11,1.647307e-06
2.500000e+00,4.884027e-05,9.999958e-01,1.000000e+00,1.149205e-07,2.536859e-06,1.658474e-08,1.611037e-10,2.572525e-06
2.666667e+00,1.830970e-06,9.999998e-01,9.999942e-01,1.600922e-06,1.477424e-06,1.546273e-08,2.165770e-10,2.016855e-10
2.833333e+00,6.164031e-06,9.999995e-01,9.999942e-01,2.168306e-06,4.358762e-06,6.695459e-08,1.429519e-09,4.557839e-09
3.000000e+00,1.930137e-05,9.999984e-01,9.999942e-01,1.378217e-06,6.022946e-06,1.527135e-07,4.888640e-09,1.285482e-07
3.166667e+00,5.099513e-05,9.999957e-01,9.999942e-01,8.018744e-07,7.047878e-06,2.504537e-07,1.108026e-08,1.784468e-06
3.333333e+00,1.053546e-04,9.999909e-01,9.999942e-01,5.652827e-07,9.849895e-06,3.556632e-07,1.963305e-08,4.478189e-06
3.500000e+00,1.747849e-04,9.999848e-01,9.999942e-01,1.909689e-06,1.545021e-05,4.688463e-07,2.947624e-08,7.530194e-06
3.666667e+00,1.981639e-04,9.999825e-01,9.999885e-01,4.905394e-06,2.128257e-05,5.166650e-07,3.357303e-08,4.992511e-06
3.833333e+00,2.736627e-04,9.999756e-01,9.999885e-01,8.207570e-06,2.838394e-05,6.632676e-07,4.414473e-08,3.414558e-06
4.000000e+00,4.178797e-04,9.999628e-01,9.999885e-01,8.610741e-06,3.463073e-05,8.546926e-07,5.764344e-08,1.128778e-05
4.166667e+00,6.350752e-04,9.999434e-01,9.999885e-01,7.476308e-06,5.133279e-05,1.122514e-06,7.386036e-08,1.992608e-05
4.333333e+00,9.044978e-04,9.999190e-01,9.999885e-01,1.349880e-05,7.262803e-05,1.414714e-06,9.059233e-08,2.567625e-05
4.500000e+00,1.141967e-03,9.998971e-01,9.999770e-01,2.423644e-05,9.281129e-05,1.610098e-06,9.857368e-08,2.982542e-05
4.666667e+00,1.406600e-03,9.998723e-01,9.999655e-01,3.334263e-05,1.109282e-04,1.717178e-06,9.973015e-08,3.133615e-05
4.833333e+00,1.823943e-03,9.998338e-01,9.999597e-01,4.063381e-05,1.411933e-04,2.051075e-06,1.121901e-07,4.896227e-05
5.000000e+00,2.367623e-03,9.997831e-01,9.999597e-01,4.714844e-05,1.950556e-04,2.533243e-06,1.256640e-07,5.982773e-05
5.166667e+00,2.920470e-03,9.997302e-01,9.999597e-01,6.781097e-05,2.500887e-04,3.031035e-06,1.381163e-07,6.403532e-05
5.333333e+00,3.187449e-03,9.997018e-01,9.999310e-01,8.942635e-05,2.805975e-04,3.162325e-06,1.306760e-07,6.120612e-05
5.500000e+00,3.541254e-03,9.996650e-01,9.999137e-01,9.690092e-05,3.187604e-04,3.557264e-06,1.402903e-07,6.295916e-05
5.666667e+00,3.922643e-03,9.996263e-01,9.998965e-01,1.012142e-04,3.669211e-04,4.186173e-06,1.599392e-07,6.927773e-05
5.833333e+00,4.207118e-03,9.995929e-01,9.998735e-01,1.076786e-04,4.076591e-04,4.656165e-06,1.793997e-07,6.041294e-05
6.000000e+00,4.298859e-03,9.995761e-01,9.998332e-01,1.129093e-04,4.233423e-04,5.001328e-06,2.016347e-07,4.544783e-05
6.166667e+00,4.670873e-03,9.995343e-01,9.998160e-01,1.028545e-04,4.521950e-04,5.593568e-06,2.362096e-07,5.376074e-05
6.333333e+00,5.142154e-03,9.994833e-01,9.997987e-01,9.035464e-05,4.908597e-04,6.246261e-06,2.758842e-07,7.969406e-05
6.500000e+00,5.430933e-03,9.994487e-01,9.997700e-01,9.175867e-05,5.332763e-04,6.725897e-06,3.058982e-07,7.791199e-05
6.666667e+00,5.448244e-03,9.994402e-01,9.997182e-01,1.131755e-04,5.437355e-04,6.785964e-06,3.177182e-07,5.935080e-05
6.833333e+00,5.636434e-03,9.994128e-01,9.996895e-01,1.166289e-04,5.655640e-04,7.168029e-06,3.470278e-07,5.830478e-05
7.000000e+00,5.632575e-03,9.994027e-01,9.996377e-01,1.071161e-04,5.725932e-04,7.578006e-06,3.881784e-07,5.298435e-05
7.166667e+00,5.729809e-03,9.993875e-01,9.995917e-01,9.730340e-05,5.855263e-04,8.190887e-06,4.422356e-07,5.640684e-05
7.333333e+00,6.172811e-03,9.993384e-01,9.995744e-01,8.945114e-05,6.260552e-04,9.181478e-06,5.196519e-07,7.075845e-05
7.500000e+00,6.652874e-03,9.992827e-01,9.995514e-01,9.259310e-05,6.690098e-04,1.001328e-05,5.955410e-07,8.315447e-05
7.666667e+00,7.288487e-03,9.992136e-01,9.995399e-01,1.031760e-04,7.353753e-04,1.110059e-05,6.830557e-07,9.506569e-05
7.833333e+00,7.608597e-03,9.991730e-01,9.994939e-01,1.240188e-04,7.707118e-04,1.141172e-05,7.159433e-07,9.200486e-05
8.000000e+00,7.686335e-03,9.991573e-01,9.994249e-01,1.374560e-04,7.851243e-04,1.151870e-05,7.306557e-07,8.693790e-05
8.166667e+00,7.816784e-03,9.991384e-01,9.993559e-01,1.371417e-04,8.009499e-04,1.159501e-05,7.421479e-07,8.412889e-05
8.333333e+00,7.904401e-03,9.991259e-01,9.992812e-01,1.371648e-04,8.051024e-04,1.186321e-05,7.461769e-07,9.053232e-05
8.500000e+00,7.770274e-03,9.991301e-01,9.991719e-01,1.339477e-04,7.872867e-04,1.172143e-05,7.590676e-07,9.004217e-05
8.666667e+00,8.199295e-03,9.990803e-01,9.991259e-01,1.249688e-04,8.293906e-04,1.236695e-05,7.944192e-07,1.047090e-04
8.833333e+00,8.663536e-03,9.990230e-01,9.990741e-01,1.324018e-04,8.644691e-04,1.248067e-05,7.995810e-07,1.060889e-04
9.000000e+00,9.030642e-03,9.989805e-01,9.989994e-01,1.425317e-04,8.850893e-04,1.267335e-05,8.255207e-07,1.125466e-04
9.166667e+00,9.630118e-03,9.989211e-01,9.989361e-01,1.491241e-04,9.288297e-04,1.317608e-05,8.617539e-07,1.288894e-04
9.333333e+00,1.016508e-02,9.988644e-01,9.988556e-01,1.620977e-04,9.662362e-04,1.334032e-05,8.642611e-07,1.462343e-04
9.500000e+00,1.095183e-02,9.987752e-01,9.988038e-01,1.799607e-04,1.046459e-03,1.385528e-05,8.806085e-07,1.566741e-04
9.666667e+00,1.166323e-02,9.986899e-01,9.987521e-01,2.057280e-04,1.119958e-03,1.431934e-05,9.012785e-07,1.487365e-04
9.833333e+00,1.238097e-02,9.986099e-01,9.986946e-01,2.248875e-04,1.193008e-03,1.507534e-05,9.372995e-07,1.491030e-04
1.000000e+01,1.324317e-02,9.985171e-01,9.986428e-01,2.333521e-04,1.275272e-03,1.576396e-05,9.494145e-07,1.664391e-04
1.016667e+01,1.389595e-02,9.984371e-01,9.985738e-01,2.444842e-04,1.350398e-03,1.654639e-05,9.792893e-07,1.679163e-04
1.033333e+01,1.469167e-02,9.983467e-01,9.985163e-01,2.582751e-04,1.440175e-03,1.747936e-05,1.022096e-06,1.702890e-04
1.050000e+01,1.495235e-02,9.982940e-01,9.984300e-01,2.759354e-04,1.472997e-03,1.761896e-05,1.035440e-06,1.533087e-04
1.066667e+01,1.503052e-02,9.982590e-01,9.983265e-01,2.728442e-04,1.483492e-03,1.806192e-05,1.082825e-06,1.373539e-04
1.083333e+01,1.552779e-02,9.981894e-01,9.982460e-01,2.528891e-04,1.517648e-03,1.867167e-05,1.141740e-06,1.527148e-04
1.100000e+01,1.614815e-02,9.981052e-01,9.981712e-01,2.362428e-04,1.575693e-03,1.919817e-05,1.187691e-06,1.695043e-04
1.116667e+01,1.646459e-02,9.980513e-01,9.980735e-01,2.409751e-04,1.604000e-03,1.928540e-05,1.197285e-06,1.667603e-04
1.133333e+01,1.650113e-02,9.980186e-01,9.979470e-01,2.502758e-04,1.603866e-03,1.901649e-05,1.184791e-06,1.557150e-04
1.150000e+01,1.713298e-02,9.979384e-01,9.978780e-01,2.466816e-04,1.671366e-03,1.999179e-05,1.241794e-06,1.649995e-04
1.166667e+01,1.741595e-02,9.978899e-01,9.977687e-01,2.496089e-04,1.694985e-03,2.049744e-05,1.296328e-06,1.620811e-04
1.183333e+01,1.767854e-02,9.978528e-01,9.976479e-01,2.482398e-04,1.716388e-03,2.102395e-05,1.339372e-06,1.755716e-04
1.200000e+01,1.829691e-02,9.977703e-01,9.975617e-01,2.538252e-04,1.781461e-03,2.194430e-05,1.398805e-06,1.766617e-04
1.216667e+01,1.872759e-02,9.977144e-01,9.974466e-01,2.697433e-04,1.829529e-03,2.273940e-05,1.459574e-06,1.792135e-04
1.233333e+01,1.924883e-02,9.976373e-01,9.973489e-01,2.802319e-04,1.881412e-03,2.363268e-05,1.531776e-06,1.938932e-04
1.250000e+01,1.967016e-02,9.975657e-01,9.972454e-01,2.817631e-04,1.937248e-03,2.420272e-05,1.583371e-06,1.911368e-04
1.266667e+01,2.014728e-02,9.974867e-01,9.971534e-01,2.941470e-04,1.975636e-03,2.455373e-05,1.619064e-06,1.878712e-04
1.283333e+01,2.078267e-02,9.973921e-01,9.970671e-01,2.945131e-04,2.039511e-03,2.530184e-05,1.676653e-06,2.002690e-04
1.300000e+01,2.136972e-02,9.973057e-01,9.969751e-01,2.974589e-04,2.099404e-03,2.592333e-05,1.713213e-06,1.971027e-04
1.316667e+01,2.163519e-02,9.972431e-01,9.968428e-01,3.129750e-04,2.124711e-03,2.607355e-05,1.752983e-06,1.763919e-04
1.333333e+01,2.183720e-02,9.971957e-01,9.967163e-01,3.092775e-04,2.125378e-03,2.603654e-05,1.768175e-06,1.950832e-04
1.350000e+01,2.218557e-02,9.971320e-01,9.965898e-01,2.913424e-04,2.152819e-03,2.618474e-05,1.788008e-06,1.995641e-04
1.366667e+01,2.260470e-02,9.970726e-01,9.964518e-01,2.936423e-04,2.184750e-03,2.677402e-05,1.842165e-06,2.038047e-04
1.383333e+01,2.315032e-02,9.969890e-01,9.963195e-01,2.976879e-04,2.214429e-03,2.692166e-05,1.861968e-06,2.148429e-04
1.400000e+01,2.372652e-02,9.969091e-01,9.961642e-01,3.009167e-04,2.244592e-03,2.682284e-05,1.847750e-06,2.389363e-04
1.416667e+01,2.421568e-02,9.968444e-01,9.959974e-01,3.164996e-04,2.285663e-03,2.700361e-05,1.826675e-06,2.587027e-04
1.433333e+01,2.460804e-02,9.967857e-01,9.958307e-01,3.435023e-04,2.350921e-03,2.745381e-05,1.840614e-06,2.462199e-04
1.450000e+01,2.499330e-02,9.967256e-01,9.956754e-01,3.740183e-04,2.384836e-03,2.745158e-05,1.830807e-06,2.276915e-04
1.466667e+01,2.566935e-02,9.966514e-01,9.955259e-01,3.746109e-04,2.441774e-03,2.827690e-05,1.869326e-06,2.553751e-04
1.483333e+01,2.634943e-02,9.965635e-01,9.953764e-01,3.698762e-04,2.521574e-03,2.918962e-05,1.910895e-06,2.631503e-04
1.500000e+01,2.673953e-02,9.965014e-01,9.952096e-01,3.891322e-04,2.572216e-03,2.984538e-05,1.953811e-06,2.477383e-04
1.516667e+01,2.709577e-02,9.964340e-01,9.950486e-01,3.964897e-04,2.603606e-03,3.027798e-05,1.976587e-06,2.487657e-04
1.533333e+01,2.776140e-02,9.963441e-01,9.949048e-01,3.944369e-04,2.674306e-03,3.159253e-05,2.060478e-06,2.627589e-04
1.550000e+01,2.831475e-02,9.962464e-01,9.947610e-01,3.979102e-04,2.733583e-03,3.237235e-05,2.117389e-06,2.660987e-04
1.566667e+01,2.895346e-02,9.961436e-01,9.946230e-01,4.041337e-04,2.806582e-03,3.331552e-05,2.187739e-06,2.624776e-04
1.583333e+01,2.929126e-02,9.960931e-01,9.944390e-01,4.133030e-04,2.842136e-03,3.358759e-05,2.216590e-06,2.517411e-04
1.600000e+01,2.947459e-02,9.960561e-01,9.942377e-01,4.076769e-04,2.841970e-03,3.358407e-05,2.211908e-06,2.612178e-04
