Time,V,H,P,IFNe,STATP,IRF7,IRF7P,IFN
0.000000e+00,6.024088e-11,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.201026e-28
1.666667e-01,1.466596e-09,1.000000e+00,1.000000e+00,0.000000e+00,8.980714e-28,3.301107e-29,3.511055e-30,6.229997e-24
3.333333e-01,3.570336e-08,1.000000e+00,1.000000e+00,3.924553e-28,1.327978e-23,4.905899e-25,5.568930e-26,9.188456e-20
5.000000e-01,8.685203e-07,1.000000e+00,1.000000e+00,5.820207e-24,2.172260e-19,2.037506e-21,2.521177e-23,2.211269e-15
6.666667e-01,2.075099e-05,9.999993e-01,1.000000e+00,8.584067e-20,5.225417e-15,4.843626e-17,5.444420e-19,3.142819e-11
8.333333e-01,3.476713e-04,9.999884e-01,1.000000e+00,2.065789e-15,7.290428e-11,6.633571e-13,7.317693e-15,4.143339e-07
1.000000e+00,9.756700e-04,9.999671e-01,1.000000e+00,2.936098e-11,6.641291e-07,4.175812e-09,3.184580e-11,1.858883e-05
1.166667e+00,1.144613e-09,1.000000e+00,9.999641e-01,3.870820e-07,3.314323e-07,3.074709e-09,3.457635e-11,1.446354e-11
1.333333e+00,2.846377e-08,1.000000e+00,9.999641e-01,1.104110e-05,1.539221e-05,1.484045e-07,1.799405e-09,8.143270e-10
1.500000e+00,6.935186e-07,1.000000e+00,9.999641e-01,7.255186e-06,2.455380e-05,4.942267e-07,1.194374e-08,8.065828e-09
1.666667e+00,1.687017e-05,9.999994e-01,9.999641e-01,4.243026e-06,2.917193e-05,9.250384e-07,3.461729e-08,2.865215e-08
1.833333e+00,4.032198e-04,9.999866e-01,9.999641e-01,2.397562e-06,3.109018e-05,1.367850e-06,7.064107e-08,6.638635e-08
2.000000e+00,6.821466e-03,9.997734e-01,9.999641e-01,1.353610e-06,3.154585e-05,1.776088e-06,1.179848e-07,7.981089e-06
2.166667e+00,2.224941e-02,9.992510e-01,9.999641e-01,8.002063e-07,4.359336e-05,2.048209e-06,1.548765e-07,3.575107e-04
2.333333e+00,3.119480e-02,9.989312e-01,9.998924e-01,7.641126e-06,1.072529e-04,1.853136e-06,1.440121e-07,2.848639e-04
2.500000e+00,3.764776e-02,9.986873e-01,9.997849e-01,2.993479e-04,1.632703e-04,1.877212e-06,1.380930e-07,2.693477e-04
2.666667e+00,4.465288e-02,9.984162e-01,9.997131e-01,3.801392e-04,2.425976e-04,2.192976e-06,1.379784e-07,1.978791e-04
2.833333e+00,5.521410e-02,9.980184e-01,9.996414e-01,4.172857e-04,3.234164e-04,2.901339e-06,1.482779e-07,3.055392e-04
3.000000e+00,6.472424e-02,9.976442e-01,9.995697e-01,3.843332e-04,4.070322e-04,3.480706e-06,1.601664e-07,3.206554e-04
3.166667e+00,7.098504e-02,9.973723e-01,9.994263e-01,4.601759e-04,4.984382e-04,4.123518e-06,1.739056e-07,2.664281e-04
3.333333e+00,7.960331e-02,9.970184e-01,9.993546e-01,5.043312e-04,6.206151e-04,5.629250e-06,2.131316e-07,2.984183e-04
3.500000e+00,8.744885e-02,9.966821e-01,9.992470e-01,4.989804e-04,7.295345e-04,7.167730e-06,2.620269e-07,2.893183e-04
3.666667e+00,9.589662e-02,9.963097e-01,9.991753e-01,5.151364e-04,8.663830e-04,9.349452e-06,3.407723e-07,3.042984e-04
3.833333e+00,1.014145e-01,9.960339e-01,9.989960e-01,5.325276e-04,9.560136e-04,1.145642e-05,4.414127e-07,2.752509e-04
4.000000e+00,1.097540e-01,9.956727e-01,9.988167e-01,5.188557e-04,1.045987e-03,1.377812e-05,5.688123e-07,3.662803e-04
4.166667e+00,1.193744e-01,9.952467e-01,9.986733e-01,4.945361e-04,1.138595e-03,1.533773e-05,6.718818e-07,3.499817e-04
4.333333e+00,1.314720e-01,9.947477e-01,9.984940e-01,5.646888e-04,1.243396e-03,1.699738e-05,7.823870e-07,4.485917e-04
4.500000e+00,1.426253e-01,9.942637e-01,9.982430e-01,5.912266e-04,1.319212e-03,1.774183e-05,8.490293e-07,4.685313e-04
4.666667e+00,1.552748e-01,9.937240e-01,9.979562e-01,6.786444e-04,1.393264e-03,1.762306e-05,8.644732e-07,5.013293e-04
4.833333e+00,1.745512e-01,9.929171e-01,9.978486e-01,7.295430e-04,1.547912e-03,1.849279e-05,9.130049e-07,6.411924e-04
5.000000e+00,1.907908e-01,9.922380e-01,9.976335e-01,8.221465e-04,1.682165e-03,1.903253e-05,9.395315e-07,5.746063e-04
5.166667e+00,2.104059e-01,9.914259e-01,9.974183e-01,9.798073e-04,1.842366e-03,2.023560e-05,9.834501e-07,7.509768e-04
5.333333e+00,2.245578e-01,9.907550e-01,9.972032e-01,1.009893e-03,2.010528e-03,2.123703e-05,1.025300e-06,6.337253e-04
5.500000e+00,2.337031e-01,9.902645e-01,9.968805e-01,1.187373e-03,2.154778e-03,2.215436e-05,1.057548e-06,5.953265e-04
5.666667e+00,2.404500e-01,9.898429e-01,9.965219e-01,1.178315e-03,2.297901e-03,2.439907e-05,1.146490e-06,5.125241e-04
5.833333e+00,2.529599e-01,9.892279e-01,9.961992e-01,1.116390e-03,2.440374e-03,2.745894e-05,1.270136e-06,6.202892e-04
6.000000e+00,2.688023e-01,9.884577e-01,9.960199e-01,1.024725e-03,2.600266e-03,2.981985e-05,1.406447e-06,6.760557e-04
6.166667e+00,2.807909e-01,9.878589e-01,9.957331e-01,1.081105e-03,2.752781e-03,3.191500e-05,1.549735e-06,6.040412e-04
6.333333e+00,2.932982e-01,9.872222e-01,9.953387e-01,1.172666e-03,2.868356e-03,3.360135e-05,1.680592e-06,6.464686e-04
6.500000e+00,3.123150e-01,9.863384e-01,9.950160e-01,1.118563e-03,3.007564e-03,3.538927e-05,1.829176e-06,7.970631e-04
6.666667e+00,3.218617e-01,9.858026e-01,9.944064e-01,1.157977e-03,3.080681e-03,3.573644e-05,1.922697e-06,7.746553e-04
6.833333e+00,3.393417e-01,9.849296e-01,9.941195e-01,1.248369e-03,3.238528e-03,3.555775e-05,1.927069e-06,7.494442e-04
7.000000e+00,3.503674e-01,9.843181e-01,9.934383e-01,1.324713e-03,3.306529e-03,3.516007e-05,1.905318e-06,8.118376e-04
7.166667e+00,3.662345e-01,9.834986e-01,9.929363e-01,1.296995e-03,3.425310e-03,3.543598e-05,1.927859e-06,8.832546e-04
7.333333e+00,3.826555e-01,9.826837e-01,9.923626e-01,1.328432e-03,3.554419e-03,3.585841e-05,1.964586e-06,9.009169e-04
7.500000e+00,3.948337e-01,9.820438e-01,9.916096e-01,1.419576e-03,3.651356e-03,3.588123e-05,1.965284e-06,9.659585e-04
7.666667e+00,4.082734e-01,9.812893e-01,9.910359e-01,1.470595e-03,3.791346e-03,3.660892e-05,1.993052e-06,9.299334e-04
7.833333e+00,4.207203e-01,9.805675e-01,9.905339e-01,1.540092e-03,3.970217e-03,3.825980e-05,2.064660e-06,8.603781e-04
8.000000e+00,4.364992e-01,9.797165e-01,9.899602e-01,1.576199e-03,4.117119e-03,3.981655e-05,2.136455e-06,8.068660e-04
8.166667e+00,4.571596e-01,9.787383e-01,9.892072e-01,1.561301e-03,4.211654e-03,4.108352e-05,2.216953e-06,1.102389e-03
8.333333e+00,4.720788e-01,9.780587e-01,9.882032e-01,1.471872e-03,4.265213e-03,4.042685e-05,2.156615e-06,1.069005e-03
8.500000e+00,4.930733e-01,9.769513e-01,9.875220e-01,1.678883e-03,4.360221e-03,3.965206e-05,2.157616e-06,1.260573e-03
8.666667e+00,5.094298e-01,9.760884e-01,9.868765e-01,1.721019e-03,4.545159e-03,4.012098e-05,2.181085e-06,1.097559e-03
8.833333e+00,5.161979e-01,9.755942e-01,9.858726e-01,1.973359e-03,4.685273e-03,4.088710e-05,2.210050e-06,9.324409e-04
9.000000e+00,5.367242e-01,9.745232e-01,9.851913e-01,1.903335e-03,4.862190e-03,4.342145e-05,2.315566e-06,1.166575e-03
9.166667e+00,5.561980e-01,9.734450e-01,9.845100e-01,1.760920e-03,5.019343e-03,4.496788e-05,2.409664e-06,1.167661e-03
9.333333e+00,5.710292e-01,9.725006e-01,9.836495e-01,1.860314e-03,5.147192e-03,4.607114e-05,2.493810e-06,1.162762e-03
9.500000e+00,5.865274e-01,9.717105e-01,9.825738e-01,1.912785e-03,5.272363e-03,4.686662e-05,2.539693e-06,1.180010e-03
9.666667e+00,6.137173e-01,9.703976e-01,9.817849e-01,1.927076e-03,5.404857e-03,4.729018e-05,2.562125e-06,1.423560e-03
9.833333e+00,6.348058e-01,9.691916e-01,9.810319e-01,1.989423e-03,5.587430e-03,4.784621e-05,2.593016e-06,1.414790e-03
1.000000e+01,6.406594e-01,9.686568e-01,9.798128e-01,2.212485e-03,5.686858e-03,4.754730e-05,2.570548e-06,1.121421e-03
1.016667e+01,6.541048e-01,9.679097e-01,9.785220e-01,2.344466e-03,5.790457e-03,4.862509e-05,2.588656e-06,1.271478e-03
1.033333e+01,6.733510e-01,9.668582e-01,9.774822e-01,2.163056e-03,5.969667e-03,5.093937e-05,2.675224e-06,1.408331e-03
1.050000e+01,6.841183e-01,9.660622e-01,9.761913e-01,2.175297e-03,6.033249e-03,5.147886e-05,2.685439e-06,1.343121e-03
1.066667e+01,6.967645e-01,9.652743e-01,9.747929e-01,2.266021e-03,6.124471e-03,5.248634e-05,2.750069e-06,1.433856e-03
1.083333e+01,7.107317e-01,9.643954e-01,9.736097e-01,2.233130e-03,6.267439e-03,5.365370e-05,2.804513e-06,1.296228e-03
1.100000e+01,7.371714e-01,9.630494e-01,9.727133e-01,2.316763e-03,6.504247e-03,5.701653e-05,2.954337e-06,1.507743e-03
1.116667e+01,7.498576e-01,9.622345e-01,9.713507e-01,2.266979e-03,6.674193e-03,5.930250e-05,3.077594e-06,1.587685e-03
1.133333e+01,7.676326e-01,9.611672e-01,9.704543e-01,2.409914e-03,6.926107e-03,6.189958e-05,3.207283e-06,1.328148e-03
1.150000e+01,7.938934e-01,9.597734e-01,9.695220e-01,2.595836e-03,7.155735e-03,6.538597e-05,3.381719e-06,1.494174e-03
1.166667e+01,8.229894e-01,9.582245e-01,9.684822e-01,2.475319e-03,7.314937e-03,6.730644e-05,3.504248e-06,1.730373e-03
1.183333e+01,8.383072e-01,9.571756e-01,9.668328e-01,2.543725e-03,7.341279e-03,6.682952e-05,3.551181e-06,1.767252e-03
1.200000e+01,8.542987e-01,9.560854e-01,9.654703e-01,2.673027e-03,7.501461e-03,6.728396e-05,3.615458e-06,1.778329e-03
1.216667e+01,8.757842e-01,9.547425e-01,9.645738e-01,2.814981e-03,7.772513e-03,6.852124e-05,3.682781e-06,1.551026e-03
1.233333e+01,8.996519e-01,9.533003e-01,9.636057e-01,2.982570e-03,8.044416e-03,7.228030e-05,3.872661e-06,1.643605e-03
