Time,V,H,P,IFNe,STATP,IRF7,IRF7P,IFN
0.000000e+00,8.641375e-12,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.201026e-28
1.666667e-01,3.017988e-11,1.000000e+00,1.000000e+00,0.000000e+00,8.980714e-28,3.301108e-29,3.511056e-30,1.860451e-26
3.333333e-01,1.054002e-10,1.000000e+00,1.000000e+00,3.924553e-28,4.099587e-26,1.525363e-27,1.732978e-28,8.101417e-25
5.000000e-01,3.680970e-10,1.000000e+00,1.000000e+00,1.759195e-26,1.785740e-24,6.621784e-26,7.845566e-27,3.511753e-23
6.666667e-01,1.285536e-09,1.000000e+00,1.000000e+00,7.663205e-25,7.740969e-23,2.847615e-24,3.474108e-25,1.517803e-21
8.333333e-01,4.489523e-09,1.000000e+00,1.000000e+00,3.322002e-23,3.347349e-21,1.218943e-22,1.519313e-23,6.546362e-20
1.000000e+00,1.567860e-08,1.000000e+00,1.000000e+00,1.435844e-21,1.539617e-19,3.392364e-21,1.771889e-22,3.134587e-18
1.166667e+00,5.475007e-08,1.000000e+00,1.000000e+00,6.193037e-20,7.629058e-18,7.912588e-20,1.561638e-21,1.889561e-16
1.333333e+00,1.911435e-07,1.000000e+00,1.000000e+00,2.961722e-18,4.577937e-16,4.454608e-18,6.581160e-20,7.967208e-15
1.500000e+00,6.667715e-07,9.999999e-01,1.000000e+00,1.781193e-16,1.950516e-14,1.904727e-16,2.540873e-18,3.365326e-13
1.666667e+00,2.319263e-06,9.999998e-01,1.000000e+00,7.539014e-15,8.233010e-13,8.006872e-15,1.012522e-16,1.426909e-11
1.833333e+00,7.987807e-06,9.999993e-01,1.000000e+00,3.184541e-13,3.477627e-11,3.352512e-13,4.104972e-15,5.981622e-10
2.000000e+00,2.661224e-05,9.999977e-01,1.000000e+00,1.350191e-11,1.439281e-09,1.369674e-11,1.653922e-13,2.409174e-08
2.166667e+00,8.005185e-05,9.999932e-01,1.000000e+00,5.660840e-10,5.551521e-08,5.067975e-10,5.898235e-12,8.253894e-07
2.333333e+00,1.880951e-04,9.999839e-01,1.000000e+00,2.281177e-08,1.663053e-06,1.337998e-08,1.403035e-10,1.071115e-05
2.500000e+00,3.047747e-04,9.999736e-01,1.000000e+00,7.833819e-07,1.636902e-05,1.066342e-07,1.039151e-09,1.596795e-05
2.666667e+00,3.663028e-04,9.999676e-01,1.000000e+00,1.042906e-05,3.582777e-05,2.903318e-07,3.569782e-09,1.000745e-05
2.833333e+00,1.641779e-10,1.000000e+00,9.999641e-01,2.054600e-05,2.785092e-05,4.332504e-07,9.351444e-09,6.151127e-09
3.000000e+00,6.424702e-10,1.000000e+00,9.999641e-01,1.453107e-05,4.634949e-05,1.058877e-06,3.271385e-08,2.542165e-08
3.166667e+00,2.338718e-09,1.000000e+00,9.999641e-01,8.879476e-06,5.627814e-05,1.870548e-06,7.906377e-08,6.926914e-08
3.333333e+00,8.331666e-09,1.000000e+00,9.999641e-01,5.095161e-06,6.065807e-05,2.724069e-06,1.507934e-07,1.442282e-07
3.500000e+00,2.913152e-08,1.000000e+00,9.999641e-01,2.900389e-06,6.200347e-05,3.541974e-06,2.465984e-07,2.512885e-07
3.666667e+00,1.018140e-07,1.000000e+00,9.999641e-01,1.721098e-06,6.192526e-05,4.292441e-06,3.635141e-07,3.879506e-07
3.833333e+00,3.556460e-07,1.000000e+00,9.999641e-01,1.155339e-06,6.140103e-05,4.970002e-06,4.981535e-07,5.502176e-07
4.000000e+00,1.242041e-06,9.999999e-01,9.999641e-01,9.589381e-07,6.101767e-05,5.583255e-06,6.473713e-07,7.338587e-07
4.166667e+00,4.336442e-06,9.999996e-01,9.999641e-01,9.886493e-07,6.112752e-05,6.147661e-06,8.085750e-07,9.350586e-07
4.333333e+00,1.512908e-05,9.999987e-01,9.999641e-01,1.160725e-06,6.194157e-05,6.681321e-06,9.798204e-07,1.150606e-06
4.500000e+00,5.265100e-05,9.999955e-01,9.999641e-01,1.425627e-06,6.358205e-05,7.202140e-06,1.159719e-06,1.377693e-06
4.666667e+00,1.816636e-04,9.999846e-01,9.999641e-01,1.753436e-06,6.610472e-05,7.724485e-06,1.346965e-06,1.621877e-06
4.833333e+00,6.090276e-04,9.999484e-01,9.999641e-01,2.125427e-06,6.949836e-05,8.250856e-06,1.538737e-06,2.296383e-06
5.000000e+00,1.870516e-03,9.998413e-01,9.999641e-01,2.536684e-06,7.447004e-05,8.753647e-06,1.725698e-06,1.786108e-05
5.166667e+00,4.675999e-03,9.996015e-01,9.999641e-01,3.358685e-06,1.089357e-04,9.323839e-06,1.882536e-06,2.122436e-04
5.333333e+00,8.439226e-03,9.992740e-01,9.999283e-01,1.786190e-05,3.808897e-04,1.079728e-05,1.946712e-06,3.841802e-04
5.500000e+00,1.216357e-02,9.989410e-01,9.998566e-01,1.941554e-04,7.069699e-04,1.149687e-05,1.660486e-06,4.163036e-04
5.666667e+00,1.540979e-02,9.986419e-01,9.997131e-01,4.199750e-04,9.923770e-04,1.206846e-05,1.337845e-06,4.928025e-04
5.833333e+00,1.804396e-02,9.983836e-01,9.995697e-01,5.475038e-04,1.352021e-03,1.427251e-05,1.320070e-06,4.421761e-04
6.000000e+00,1.972216e-02,9.982075e-01,9.993904e-01,6.736223e-04,1.579420e-03,1.563375e-05,1.189970e-06,3.684600e-04
6.166667e+00,2.221346e-02,9.979533e-01,9.993187e-01,6.903597e-04,1.831666e-03,1.804679e-05,1.198170e-06,3.713175e-04
6.333333e+00,2.438955e-02,9.977164e-01,9.991753e-01,6.647360e-04,2.062075e-03,2.085263e-05,1.255021e-06,3.826084e-04
6.500000e+00,2.612653e-02,9.975249e-01,9.989960e-01,6.356238e-04,2.286397e-03,2.378225e-05,1.317551e-06,4.167411e-04
6.666667e+00,2.836970e-02,9.972835e-01,9.988885e-01,6.348574e-04,2.593372e-03,2.796219e-05,1.440332e-06,4.256021e-04
6.833333e+00,2.977486e-02,9.970959e-01,9.987092e-01,6.836810e-04,2.781210e-03,3.024914e-05,1.517928e-06,3.717255e-04
7.000000e+00,2.970740e-02,9.970728e-01,9.983865e-01,6.799851e-04,2.880900e-03,3.331006e-05,1.652971e-06,3.840098e-04
7.166667e+00,3.165258e-02,9.968313e-01,9.983147e-01,6.386157e-04,3.198044e-03,3.959204e-05,1.965993e-06,3.589832e-04
7.333333e+00,3.183826e-02,9.967460e-01,9.980996e-01,6.553038e-04,3.293148e-03,4.239587e-05,2.154244e-06,2.969162e-04
7.500000e+00,3.290900e-02,9.965768e-01,9.979920e-01,6.124876e-04,3.464955e-03,4.913558e-05,2.637485e-06,3.022451e-04
7.666667e+00,3.247317e-02,9.965789e-01,9.977052e-01,5.583388e-04,3.509143e-03,5.500830e-05,3.136513e-06,3.323614e-04
7.833333e+00,3.434953e-02,9.963380e-01,9.976693e-01,5.220299e-04,3.793562e-03,6.387015e-05,3.894925e-06,3.347168e-04
8.000000e+00,3.457019e-02,9.962629e-01,9.974542e-01,5.497367e-04,3.836831e-03,6.893759e-05,4.397546e-06,3.207343e-04
8.166667e+00,3.608517e-02,9.960471e-01,9.973466e-01,5.321843e-04,3.976612e-03,7.310504e-05,4.912360e-06,3.214071e-04
8.333333e+00,3.662776e-02,9.959491e-01,9.970956e-01,5.302397e-04,4.019086e-03,7.843331e-05,5.666711e-06,3.645702e-04
8.500000e+00,3.928336e-02,9.956450e-01,9.969881e-01,5.154093e-04,4.245972e-03,8.483816e-05,6.495816e-06,4.367709e-04
8.666667e+00,3.937789e-02,9.956026e-01,9.965578e-01,5.558810e-04,4.186784e-03,8.323956e-05,6.707967e-06,4.342771e-04
8.833333e+00,4.209114e-02,9.952985e-01,9.963785e-01,5.886242e-04,4.366168e-03,8.500190e-05,7.073529e-06,4.699869e-04
9.000000e+00,4.552328e-02,9.949518e-01,9.961634e-01,6.431337e-04,4.583426e-03,8.812368e-05,7.569688e-06,6.046147e-04
9.166667e+00,4.944036e-02,9.945243e-01,9.959124e-01,7.006434e-04,4.918852e-03,9.037119e-05,7.872969e-06,7.120470e-04
9.333333e+00,5.145391e-02,9.942952e-01,9.954462e-01,8.332488e-04,5.118251e-03,8.645913e-05,7.283320e-06,7.427129e-04
9.500000e+00,5.508829e-02,9.938902e-01,9.952311e-01,9.519577e-04,5.554428e-03,8.896974e-05,7.349385e-06,6.845870e-04
9.666667e+00,5.645193e-02,9.936748e-01,9.948008e-01,1.098570e-03,5.692265e-03,8.848830e-05,7.281841e-06,6.130538e-04
9.833333e+00,5.755805e-02,9.935172e-01,9.942988e-01,1.066659e-03,5.810823e-03,8.755932e-05,7.175730e-06,6.116405e-04
1.000000e+01,5.990691e-02,9.931923e-01,9.939761e-01,1.007159e-03,6.030992e-03,9.009846e-05,7.373664e-06,6.454483e-04
1.016667e+01,6.318431e-02,9.927901e-01,9.936893e-01,9.769441e-04,6.292320e-03,9.163423e-05,7.456586e-06,6.998903e-04
1.033333e+01,6.514917e-02,9.925160e-01,9.932590e-01,9.975524e-04,6.458641e-03,9.332117e-05,7.549804e-06,7.751741e-04
1.050000e+01,6.777020e-02,9.921697e-01,9.928646e-01,1.031856e-03,6.729384e-03,9.488380e-05,7.699580e-06,7.939528e-04
1.066667e+01,7.020482e-02,9.918222e-01,9.924701e-01,1.104694e-03,6.902905e-03,9.456144e-05,7.648535e-06,7.729394e-04
1.083333e+01,7.511604e-02,9.912390e-01,9.922909e-01,1.147246e-03,7.387736e-03,1.006982e-04,7.999272e-06,8.821391e-04
1.100000e+01,7.797111e-02,9.908497e-01,9.918606e-01,1.229899e-03,7.658010e-03,1.020905e-04,7.948041e-06,8.817667e-04
1.116667e+01,8.096705e-02,9.904593e-01,9.914303e-01,1.315938e-03,7.979178e-03,1.067957e-04,8.287784e-06,9.087202e-04
1.133333e+01,8.139242e-02,9.903339e-01,9.906773e-01,1.352796e-03,8.092523e-03,1.065155e-04,8.096641e-06,9.190510e-04
1.150000e+01,8.300187e-02,9.900486e-01,9.901753e-01,1.331189e-03,8.416931e-03,1.092287e-04,7.980462e-06,7.941655e-04
1.166667e+01,8.650332e-02,9.895703e-01,9.899602e-01,1.368583e-03,8.782048e-03,1.148584e-04,8.331105e-06,7.419459e-04
1.183333e+01,8.823779e-02,9.892848e-01,9.894582e-01,1.330987e-03,8.848817e-03,1.172076e-04,8.542785e-06,8.296511e-04
1.200000e+01,9.103048e-02,9.888823e-01,9.890279e-01,1.229214e-03,9.181885e-03,1.236076e-04,9.021595e-06,9.374122e-04
1.216667e+01,9.124242e-02,9.887556e-01,9.883825e-01,1.273509e-03,9.300096e-03,1.259549e-04,9.238454e-06,8.263900e-04
1.233333e+01,9.381956e-02,9.884039e-01,9.879881e-01,1.350884e-03,9.676752e-03,1.355180e-04,9.914957e-06,7.873335e-04
1.250000e+01,9.639873e-02,9.880247e-01,9.875220e-01,1.349051e-03,9.934433e-03,1.445914e-04,1.069498e-05,9.052834e-04
1.266667e+01,9.979404e-02,9.875954e-01,9.870917e-01,1.299750e-03,1.036120e-02,1.557988e-04,1.161056e-05,9.978185e-04
1.283333e+01,1.016802e-01,9.872759e-01,9.864821e-01,1.403613e-03,1.053525e-02,1.607376e-04,1.229511e-05,9.550244e-04
1.300000e+01,1.045134e-01,9.868105e-01,9.860877e-01,1.477109e-03,1.082879e-02,1.669493e-04,1.313250e-05,9.929797e-04
1.316667e+01,1.068567e-01,9.864449e-01,9.855857e-01,1.486747e-03,1.112131e-02,1.716348e-04,1.364072e-05,9.810517e-04
1.333333e+01,1.095437e-01,9.860318e-01,9.850837e-01,1.552526e-03,1.135423e-02,1.753537e-04,1.420491e-05,9.724921e-04
1.350000e+01,1.113933e-01,9.857560e-01,9.843666e-01,1.568872e-03,1.150882e-02,1.762082e-04,1.448433e-05,9.962605e-04
1.366667e+01,1.136418e-01,9.854211e-01,9.837212e-01,1.539977e-03,1.169963e-02,1.774744e-04,1.475114e-05,1.071078e-03
1.383333e+01,1.158707e-01,9.850692e-01,9.830399e-01,1.539974e-03,1.193000e-02,1.775906e-04,1.483820e-05,1.015349e-03
1.400000e+01,1.148311e-01,9.849554e-01,9.821435e-01,1.596814e-03,1.162056e-02,1.681608e-04,1.416687e-05,9.814254e-04
1.416667e+01,1.183599e-01,9.844820e-01,9.815339e-01,1.485943e-03,1.185532e-02,1.712172e-04,1.449279e-05,1.123942e-03
1.433333e+01,1.232414e-01,9.839752e-01,9.808885e-01,1.479952e-03,1.229662e-02,1.765495e-04,1.479670e-05,1.261242e-03
1.450000e+01,1.280975e-01,9.834007e-01,9.802790e-01,1.631996e-03,1.273484e-02,1.799861e-04,1.498664e-05,1.345988e-03
1.466667e+01,1.331283e-01,9.827483e-01,9.797411e-01,1.816514e-03,1.321282e-02,1.825942e-04,1.509486e-05,1.339691e-03
1.483333e+01,1.367284e-01,9.822723e-01,9.789523e-01,1.975958e-03,1.350492e-02,1.820737e-04,1.487002e-05,1.313459e-03
1.500000e+01,1.405836e-01,9.817771e-01,9.781993e-01,2.051130e-03,1.388558e-02,1.859278e-04,1.512512e-05,1.353524e-03
1.516667e+01,1.434081e-01,9.813855e-01,9.773387e-01,2.041734e-03,1.417163e-02,1.882094e-04,1.516044e-05,1.388735e-03
1.533333e+01,1.457229e-01,9.809891e-01,9.764423e-01,2.104681e-03,1.442292e-02,1.888283e-04,1.521032e-05,1.324435e-03
1.550000e+01,1.491863e-01,9.805172e-01,9.756535e-01,2.124105e-03,1.477410e-02,1.925701e-04,1.540924e-05,1.352847e-03
1.566667e+01,1.511461e-01,9.801853e-01,9.747571e-01,2.125218e-03,1.500384e-02,1.960266e-04,1.550624e-05,1.379646e-03
1.583333e+01,1.540288e-01,9.796241e-01,9.740758e-01,2.126786e-03,1.527737e-02,1.976651e-04,1.563466e-05,1.364251e-03
1.600000e+01,1.538853e-01,9.794260e-01,9.730718e-01,2.131783e-03,1.522364e-02,1.952751e-04,1.551571e-05,1.297966e-03
1.616667e+01,1.553262e-01,9.790487e-01,9.722830e-01,2.081165e-03,1.530420e-02,1.956092e-04,1.542581e-05,1.286392e-03
1.633333e+01,1.573529e-01,9.787288e-01,9.713866e-01,2.041918e-03,1.545299e-02,2.001537e-04,1.570907e-05,1.358770e-03
1.650000e+01,1.619489e-01,9.781006e-01,9.707053e-01,2.018467e-03,1.583131e-02,2.069626e-04,1.615589e-05,1.443152e-03
1.666667e+01,1.646904e-01,9.777599e-01,9.696296e-01,2.083720e-03,1.604925e-02,2.098081e-04,1.624522e-05,1.544001e-03
1.683333e+01,1.692570e-01,9.771310e-01,9.688408e-01,2.176321e-03,1.655467e-02,2.149890e-04,1.668491e-05,1.559702e-03
1.700000e+01,1.732951e-01,9.764888e-01,9.680878e-01,2.294211e-03,1.700255e-02,2.171266e-04,1.673138e-05,1.525873e-03
1.716667e+01,1.765146e-01,9.759820e-01,9.672272e-01,2.358564e-03,1.735377e-02,2.213849e-04,1.688698e-05,1.497032e-03
1.733333e+01,1.808324e-01,9.752282e-01,9.665818e-01,2.385159e-03,1.770593e-02,2.247380e-04,1.714905e-05,1.481633e-03
1.750000e+01,1.818356e-01,9.749919e-01,9.653985e-01,2.371178e-03,1.779926e-02,2.262017e-04,1.726439e-05,1.487262e-03
