Time,avgI1rd,avgI2rd,avgDrd
0.000000e+00,1.692569e+00,0.000000e+00,0.000000e+00
1.666667e-01,1.692569e+00,0.000000e+00,0.000000e+00
3.333333e-01,1.692569e+00,0.000000e+00,0.000000e+00
5.000000e-01,1.692569e+00,0.000000e+00,0.000000e+00
6.666667e-01,1.692569e+00,0.000000e+00,0.000000e+00
8.333333e-01,1.692569e+00,0.000000e+00,0.000000e+00
1.000000e+00,1.692569e+00,0.000000e+00,0.000000e+00
1.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.666667e+00,2.393654e+00,1.692569e+00,0.000000e+00
1.833333e+00,2.931615e+00,1.692569e+00,0.000000e+00
2.000000e+00,4.145930e+00,1.692569e+00,0.000000e+00
2.166667e+00,5.613615e+00,1.692569e+00,0.000000e+00
2.333333e+00,6.102643e+00,1.692569e+00,0.000000e+00
2.500000e+00,6.555291e+00,1.692569e+00,0.000000e+00
2.666667e+00,7.938851e+00,1.692569e+00,0.000000e+00
2.833333e+00,8.462844e+00,2.393654e+00,0.000000e+00
3.000000e+00,8.956232e+00,2.393654e+00,0.000000e+00
3.166667e+00,9.423824e+00,2.931615e+00,0.000000e+00
3.333333e+00,1.029549e+01,2.931615e+00,0.000000e+00
3.500000e+00,1.147956e+01,2.931615e+00,0.000000e+00
3.666667e+00,1.196827e+01,3.784699e+00,0.000000e+00
3.833333e+00,1.243779e+01,4.787307e+00,0.000000e+00
4.000000e+00,1.289022e+01,4.787307e+00,0.000000e+00
4.166667e+00,1.364593e+01,5.352372e+00,0.000000e+00
4.333333e+00,1.385427e+01,5.352372e+00,0.000000e+00
4.500000e+00,1.436192e+01,5.352372e+00,0.000000e+00
4.666667e+00,1.504388e+01,5.613615e+00,0.000000e+00
4.833333e+00,1.560471e+01,6.555291e+00,0.000000e+00
5.000000e+00,1.614608e+01,6.978640e+00,0.000000e+00
5.166667e+00,1.684085e+01,7.377736e+00,0.000000e+00
5.333333e+00,1.742606e+01,8.117275e+00,0.000000e+00
5.500000e+00,1.783232e+01,8.291860e+00,0.000000e+00
5.666667e+00,1.830793e+01,8.630441e+00,0.000000e+00
5.833333e+00,1.884765e+01,9.423824e+00,0.000000e+00
6.000000e+00,1.937233e+01,9.574615e+00,0.000000e+00
6.166667e+00,2.009814e+01,1.029549e+01,0.000000e+00
6.333333e+00,2.052131e+01,1.043369e+01,0.000000e+00
6.500000e+00,2.114018e+01,1.070474e+01,0.000000e+00
6.666667e+00,2.206840e+01,1.122723e+01,0.000000e+00
6.833333e+00,2.245446e+01,1.208736e+01,0.000000e+00
7.000000e+00,2.308356e+01,1.232209e+01,0.000000e+00
7.166667e+00,2.345292e+01,1.266602e+01,0.000000e+00
7.333333e+00,2.411539e+01,1.311058e+01,0.000000e+00
7.500000e+00,2.487558e+01,1.375049e+01,1.692569e+00
7.666667e+00,2.533205e+01,1.426184e+01,1.692569e+00
7.833333e+00,2.605676e+01,1.436192e+01,1.692569e+00
