Time,V,H,P,IFNe,STATP,IRF7,IRF7P,IFN
0.000000e+00,6.639112e-12,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.960368e-08
1.666667e-01,1.781465e-11,1.000000e+00,1.000000e+00,0.000000e+00,4.635904e-08,4.300149e-10,4.834237e-12,5.608017e-08
3.333333e-01,4.780017e-11,1.000000e+00,1.000000e+00,1.831354e-08,2.017355e-07,2.658716e-09,4.821620e-11,1.511186e-07
5.000000e-01,1.282532e-10,1.000000e+00,1.000000e+00,6.227391e-08,6.343150e-07,1.001191e-08,2.346667e-10,4.056776e-07
6.666667e-01,3.440999e-10,1.000000e+00,1.000000e+00,1.747847e-07,1.801274e-06,3.116412e-08,8.479752e-10,1.088701e-06
8.333333e-01,9.230955e-10,1.000000e+00,1.000000e+00,4.733167e-07,4.932729e-06,8.925406e-08,2.646626e-09,2.921330e-06
1.000000e+00,2.475518e-09,1.000000e+00,1.000000e+00,1.272518e-06,1.332494e-05,2.462351e-07,7.658944e-09,7.837534e-06
1.166667e+00,6.632843e-09,1.000000e+00,1.000000e+00,3.415895e-06,3.577381e-05,6.677315e-07,2.131071e-08,2.101966e-05
1.333333e+00,1.772976e-08,1.000000e+00,1.000000e+00,9.165412e-06,9.552584e-05,1.793881e-06,5.807861e-08,5.632349e-05
1.500000e+00,4.709443e-08,1.000000e+00,1.000000e+00,2.458321e-05,2.524961e-04,4.775891e-06,1.562665e-07,1.505750e-04
1.666667e+00,1.230530e-07,1.000000e+00,1.000000e+00,6.588517e-05,6.514869e-04,1.250625e-05,4.150415e-07,4.001016e-04
1.833333e+00,3.085754e-07,1.000000e+00,1.000000e+00,1.762260e-04,1.592378e-03,3.160724e-05,1.078422e-06,1.046380e-03
2.000000e+00,7.054973e-07,9.999999e-01,1.000000e+00,4.688856e-04,3.527640e-03,7.478276e-05,2.689862e-06,2.630147e-03
2.166667e+00,1.366083e-06,9.999998e-01,1.000000e+00,1.230590e-03,6.906665e-03,1.614137e-04,6.292524e-06,6.047747e-03
2.333333e+00,2.151503e-06,9.999996e-01,1.000000e+00,3.121245e-03,1.225985e-02,3.174530e-04,1.360842e-05,1.184923e-02
2.500000e+00,2.865508e-06,9.999994e-01,1.000000e+00,7.334379e-03,2.052523e-02,5.791131e-04,2.724849e-05,1.899257e-02
2.666667e+00,3.454315e-06,9.999990e-01,1.000000e+00,1.502803e-02,3.258821e-02,9.949070e-04,5.104828e-05,2.571290e-02
2.833333e+00,3.947057e-06,9.999987e-01,1.000000e+00,2.585378e-02,4.847728e-02,1.616155e-03,9.028891e-05,3.127219e-02
3.000000e+00,4.376544e-06,9.999982e-01,1.000000e+00,3.797486e-02,6.755734e-02,2.483354e-03,1.514821e-04,3.578166e-02
3.166667e+00,4.763561e-06,9.999978e-01,1.000000e+00,4.971045e-02,8.906051e-02,3.620639e-03,2.418408e-04,3.953213e-02
3.333333e+00,5.120044e-06,9.999973e-01,1.000000e+00,6.025723e-02,1.123029e-01,5.037432e-03,3.687320e-04,4.274994e-02
3.500000e+00,5.452754e-06,9.999968e-01,1.000000e+00,6.945333e-02,1.367266e-01,6.732082e-03,5.392553e-04,4.557909e-02
3.666667e+00,5.765904e-06,9.999962e-01,1.000000e+00,7.742282e-02,1.618974e-01,8.695377e-03,7.599602e-04,4.810894e-02
3.833333e+00,6.062323e-06,9.999957e-01,1.000000e+00,8.436719e-02,1.874933e-01,1.091346e-02,1.036684e-03,5.039890e-02
4.000000e+00,6.344320e-06,9.999951e-01,1.000000e+00,9.047865e-02,2.132877e-01,1.337016e-02,1.374483e-03,5.249080e-02
4.166667e+00,6.614492e-06,9.999945e-01,1.000000e+00,9.591646e-02,2.391336e-01,1.604869e-02,1.777630e-03,5.441963e-02
4.333333e+00,6.876978e-06,9.999939e-01,1.000000e+00,1.008057e-01,2.649519e-01,1.893298e-02,2.249663e-03,5.622136e-02
4.500000e+00,7.140276e-06,9.999933e-01,1.000000e+00,1.052464e-01,2.907271e-01,2.200862e-02,2.793472e-03,5.794300e-02
4.666667e+00,7.423588e-06,9.999927e-01,1.000000e+00,1.093264e-01,3.165217e-01,2.526389e-02,3.411399e-03,5.966860e-02
4.833333e+00,7.772100e-06,9.999921e-01,1.000000e+00,1.131369e-01,3.425242e-01,2.869124e-02,4.105384e-03,6.157393e-02
5.000000e+00,8.291649e-06,9.999914e-01,1.000000e+00,1.168055e-01,3.691720e-01,3.229011e-02,4.877163e-03,6.405370e-02
5.166667e+00,9.221645e-06,9.999907e-01,1.000000e+00,1.205655e-01,3.974074e-01,3.607293e-02,5.728592e-03,6.802590e-02
5.333333e+00,1.105873e-05,9.999899e-01,1.000000e+00,1.249115e-01,4.290980e-01,4.007658e-02,6.662226e-03,7.555565e-02
