Time,V,H,P,IFNe,STATP,IRF7,IRF7P,IFN
0.000000e+00,1.205497e-11,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.960368e-08
1.666667e-01,5.873208e-11,1.000000e+00,1.000000e+00,0.000000e+00,4.635904e-08,4.300150e-10,4.834231e-12,9.899323e-08
3.333333e-01,2.861323e-10,1.000000e+00,1.000000e+00,1.831354e-08,3.032081e-07,3.599951e-09,5.879753e-11,4.829381e-07
5.000000e-01,1.393832e-09,1.000000e+00,1.000000e+00,1.023628e-07,1.569989e-06,2.041464e-08,3.917273e-10,2.352988e-06
6.666667e-01,6.786224e-09,1.000000e+00,1.000000e+00,5.064041e-07,7.741172e-06,1.036899e-07,2.125916e-09,1.146231e-05
8.333333e-01,3.295705e-08,1.000000e+00,1.000000e+00,2.471459e-06,3.764422e-05,5.091036e-07,1.070646e-08,5.580808e-05
1.000000e+00,1.581190e-07,1.000000e+00,1.000000e+00,1.204190e-05,1.795617e-04,2.447546e-06,5.219824e-08,2.710427e-04
1.166667e+00,7.169218e-07,1.000000e+00,1.000000e+00,5.863470e-05,7.942808e-04,1.111277e-05,2.440960e-07,1.300715e-03
1.333333e+00,2.599204e-06,9.999998e-01,1.000000e+00,2.848522e-04,2.770652e-03,4.249219e-05,1.022538e-06,5.903875e-03
1.500000e+00,5.593669e-06,9.999994e-01,1.000000e+00,1.368858e-03,6.870426e-03,1.253622e-04,3.540472e-06,2.152644e-02
1.666667e+00,7.574127e-06,9.999987e-01,1.000000e+00,6.254154e-03,1.471694e-02,3.060006e-04,1.003616e-05,4.738522e-02
1.833333e+00,8.639818e-06,9.999979e-01,1.000000e+00,2.348534e-02,2.984011e-02,6.713188e-04,2.462598e-05,6.627523e-02
2.000000e+00,9.381321e-06,9.999970e-01,1.000000e+00,5.694258e-02,5.223146e-02,1.329389e-03,5.450594e-05,7.623636e-02
2.166667e+00,1.006075e-05,9.999961e-01,1.000000e+00,9.264742e-02,7.979645e-02,2.357697e-03,1.095838e-04,8.177809e-02
2.333333e+00,1.090214e-05,9.999951e-01,1.000000e+00,1.212241e-01,1.110399e-01,3.794426e-03,2.010863e-04,8.584982e-02
2.500000e+00,1.236050e-05,9.999941e-01,1.000000e+00,1.418249e-01,1.450025e-01,5.653362e-03,3.404840e-04,9.078966e-02
2.666667e+00,1.563438e-05,9.999928e-01,1.000000e+00,1.567476e-01,1.816872e-01,7.940196e-03,5.389403e-04,1.006444e-01
2.833333e+00,2.370182e-05,9.999910e-01,1.000000e+00,1.694167e-01,2.231546e-01,1.068043e-02,8.074510e-04,1.256166e-01
3.000000e+00,4.109025e-05,9.999881e-01,1.000000e+00,1.854607e-01,2.741471e-01,1.395861e-02,1.158032e-03,1.909218e-01
3.166667e+00,6.873954e-05,9.999828e-01,1.000000e+00,2.174490e-01,3.406881e-01,1.794373e-02,1.605843e-03,3.359895e-01
3.333333e+00,1.028059e-04,9.999745e-01,1.000000e+00,2.957216e-01,4.290701e-01,2.288841e-02,2.171372e-03,5.731685e-01
3.500000e+00,1.381190e-04,9.999626e-01,1.000000e+00,4.734886e-01,5.422206e-01,2.908777e-02,2.881889e-03,8.720706e-01
3.666667e+00,1.701085e-04,9.999475e-01,1.000000e+00,7.910054e-01,6.784923e-01,3.680410e-02,3.771004e-03,1.185127e+00
3.833333e+00,1.992227e-04,9.999296e-01,1.000000e+00,1.241611e+00,8.360865e-01,4.623353e-02,4.876450e-03,1.467657e+00
4.000000e+00,2.274757e-04,9.999090e-01,1.000000e+00,1.777272e+00,1.011939e+00,5.750540e-02,6.237917e-03,1.716136e+00
4.166667e+00,2.543392e-04,9.998861e-01,1.000000e+00,2.330322e+00,1.202903e+00,7.068036e-02,7.894852e-03,1.946330e+00
4.333333e+00,2.816920e-04,9.998610e-01,1.000000e+00,2.860948e+00,1.408307e+00,8.578098e-02,9.884750e-03,2.157040e+00
4.500000e+00,3.115035e-04,9.998336e-01,1.000000e+00,3.362390e+00,1.626833e+00,1.028126e-01,1.224271e-02,2.363379e+00
4.666667e+00,3.440673e-04,9.998036e-01,1.000000e+00,3.829878e+00,1.857065e+00,1.217581e-01,1.500101e-02,2.583561e+00
4.833333e+00,3.787224e-04,9.997710e-01,1.000000e+00,4.274957e+00,2.099324e+00,1.425937e-01,1.818873e-02,2.822667e+00
5.000000e+00,4.174398e-04,9.997354e-01,1.000000e+00,4.720872e+00,2.355387e+00,1.653179e-01,2.183224e-02,3.075958e+00
5.166667e+00,4.629135e-04,9.996964e-01,1.000000e+00,5.184918e+00,2.626548e+00,1.899562e-01,2.595619e-02,3.358059e+00
5.333333e+00,5.154904e-04,9.996534e-01,1.000000e+00,5.672001e+00,2.914930e+00,2.165599e-01,3.058445e-02,3.692169e+00
5.500000e+00,5.778935e-04,9.996056e-01,1.000000e+00,6.198431e+00,3.226055e+00,2.452390e-01,3.574112e-02,4.084054e+00
5.666667e+00,6.387336e-04,9.995581e-01,9.999641e-01,6.794686e+00,3.535763e+00,2.745213e-01,4.129108e-02,4.474782e+00
5.833333e+00,7.098243e-04,9.994995e-01,9.999641e-01,7.423112e+00,3.892287e+00,3.075485e-01,4.754501e-02,5.016175e+00
6.000000e+00,7.791871e-04,9.994351e-01,9.999641e-01,8.183297e+00,4.271300e+00,3.430211e-01,5.440670e-02,5.561643e+00
6.166667e+00,8.489276e-04,9.993652e-01,9.999641e-01,9.092711e+00,4.671608e+00,3.809928e-01,6.190393e-02,6.081704e+00
6.333333e+00,9.214962e-04,9.992898e-01,9.999641e-01,1.009043e+01,5.091832e+00,4.214847e-01,7.006267e-02,6.588212e+00
6.500000e+00,9.995220e-04,9.992087e-01,9.999641e-01,1.111268e+01,5.531774e+00,4.644993e-01,7.890635e-02,7.102738e+00
6.666667e+00,1.081897e-03,9.991214e-01,9.999641e-01,1.213536e+01,5.989956e+00,5.100200e-01,8.845569e-02,7.649481e+00
6.833333e+00,1.143821e-03,9.990486e-01,9.998924e-01,1.316552e+01,6.396337e+00,5.520931e-01,9.762569e-02,8.086105e+00
7.000000e+00,1.224031e-03,9.989507e-01,9.998924e-01,1.402711e+01,6.885113e+00,6.021906e-01,1.085582e-01,8.646321e+00
7.166667e+00,1.269664e-03,9.989019e-01,9.997849e-01,1.504962e+01,7.270138e+00,6.435093e-01,1.177538e-01,9.002100e+00
7.333333e+00,1.355055e-03,9.987946e-01,9.997849e-01,1.579164e+01,7.790494e+00,6.983046e-01,1.301331e-01,9.535462e+00
7.500000e+00,1.443439e-03,9.986812e-01,9.997849e-01,1.676485e+01,8.326546e+00,7.553687e-01,1.432841e-01,1.008353e+01
7.666667e+00,1.524940e-03,9.985777e-01,9.997490e-01,1.777234e+01,8.839377e+00,8.105364e-01,1.562995e-01,1.057885e+01
7.833333e+00,1.610316e-03,9.984716e-01,9.997131e-01,1.872117e+01,9.373147e+00,8.684072e-01,1.701309e-01,1.110450e+01
8.000000e+00,1.710468e-03,9.983403e-01,9.997131e-01,1.968202e+01,9.964457e+00,9.322260e-01,1.855768e-01,1.171612e+01
8.166667e+00,1.811800e-03,9.982024e-01,9.997131e-01,2.076187e+01,1.057280e+01,9.982739e-01,2.018142e-01,1.233499e+01
8.333333e+00,1.915061e-03,9.980579e-01,9.997131e-01,2.190890e+01,1.119657e+01,1.066503e+00,2.188446e-01,1.294752e+01
8.500000e+00,2.020377e-03,9.979069e-01,9.997131e-01,2.310322e+01,1.183255e+01,1.136829e+00,2.366681e-01,1.355752e+01
8.666667e+00,2.116755e-03,9.977661e-01,9.996773e-01,2.431857e+01,1.243283e+01,1.204222e+00,2.539880e-01,1.411099e+01
8.833333e+00,2.225636e-03,9.976028e-01,9.996773e-01,2.543203e+01,1.308599e+01,1.278366e+00,2.733644e-01,1.471689e+01
9.000000e+00,2.330925e-03,9.974441e-01,9.996414e-01,2.663017e+01,1.370328e+01,1.349614e+00,2.925571e-01,1.526400e+01
9.166667e+00,2.442107e-03,9.972860e-01,9.996056e-01,2.771764e+01,1.433111e+01,1.422760e+00,3.123948e-01,1.583817e+01
9.333333e+00,2.574054e-03,9.971024e-01,9.996056e-01,2.878945e+01,1.501344e+01,1.501626e+00,3.340010e-01,1.652435e+01
9.500000e+00,2.702972e-03,9.969270e-01,9.995697e-01,2.998293e+01,1.566619e+01,1.576290e+00,3.546145e-01,1.722164e+01
9.666667e+00,2.837685e-03,9.967512e-01,9.995339e-01,3.116355e+01,1.635493e+01,1.655344e+00,3.766357e-01,1.798741e+01
