Time,V,H,P,IFNe,STATP,IRF7,IRF7P,IFN
0.000000e+00,1.064515e-12,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.737771e-29
1.666667e-01,2.855624e-12,1.000000e+00,1.000000e+00,0.000000e+00,1.440362e-28,5.294446e-30,5.631169e-31,1.370936e-27
3.333333e-01,7.660168e-12,1.000000e+00,1.000000e+00,6.294352e-29,3.137254e-27,1.176425e-28,1.337761e-29,2.706857e-26
5.000000e-01,2.054800e-11,1.000000e+00,1.000000e+00,1.314686e-27,6.224948e-26,2.330894e-27,2.765091e-28,5.316199e-25
6.666667e-01,5.511861e-11,1.000000e+00,1.000000e+00,2.599674e-26,1.223229e-24,4.546014e-26,5.552699e-27,1.041005e-23
8.333333e-01,1.478515e-10,1.000000e+00,1.000000e+00,5.106648e-25,2.396819e-23,8.820044e-25,1.100464e-25,2.034188e-22
1.000000e+00,3.966006e-10,1.000000e+00,1.000000e+00,1.000058e-23,4.687715e-22,1.706023e-23,2.162640e-24,3.968660e-21
1.166667e+00,1.063842e-09,1.000000e+00,1.000000e+00,1.954292e-22,9.341062e-21,3.005202e-22,3.112115e-23,7.868472e-20
1.333333e+00,2.853586e-09,1.000000e+00,1.000000e+00,3.812958e-21,1.974024e-19,3.064796e-21,1.165803e-22,1.995174e-18
1.500000e+00,7.655972e-09,1.000000e+00,1.000000e+00,7.556438e-20,4.993612e-18,5.471953e-20,1.331455e-21,4.573673e-17
1.666667e+00,2.053579e-08,1.000000e+00,1.000000e+00,1.904654e-18,1.153918e-16,1.188161e-18,2.018329e-20,8.550267e-16
1.833333e+00,5.505135e-08,1.000000e+00,1.000000e+00,4.375475e-17,2.189265e-15,2.276248e-17,3.583711e-19,1.627511e-14
2.000000e+00,1.474149e-07,1.000000e+00,1.000000e+00,8.223725e-16,4.163740e-14,4.302023e-16,6.242499e-18,3.134369e-13
2.166667e+00,3.935538e-07,1.000000e+00,1.000000e+00,1.564788e-14,8.000906e-13,8.167469e-15,1.118883e-16,6.007936e-12
2.333333e+00,1.042394e-06,9.999999e-01,1.000000e+00,3.012550e-13,1.527502e-11,1.548993e-13,2.089224e-15,1.137988e-10
2.500000e+00,2.704797e-06,9.999997e-01,1.000000e+00,5.775145e-12,2.862490e-10,2.873069e-12,3.837451e-14,2.088401e-09
2.666667e+00,6.670221e-06,9.999993e-01,1.000000e+00,1.094266e-10,5.108498e-09,4.996929e-11,6.540784e-13,3.508652e-08
2.833333e+00,1.470353e-05,9.999984e-01,1.000000e+00,2.010022e-09,8.010439e-08,7.360383e-10,9.212098e-12,4.365572e-07
3.000000e+00,2.663562e-05,9.999971e-01,1.000000e+00,3.386232e-08,8.643812e-07,7.050050e-09,8.281680e-11,1.915340e-06
3.166667e+00,3.800661e-05,9.999958e-01,1.000000e+00,4.261035e-07,3.531176e-06,2.826424e-08,3.616440e-10,2.299646e-06
3.333333e+00,2.289847e-07,1.000000e+00,9.999942e-01,2.019272e-06,2.150267e-06,2.719135e-08,4.937358e-10,3.012617e-10
3.500000e+00,6.134976e-07,9.999999e-01,9.999942e-01,2.187099e-06,5.031462e-06,8.963116e-08,2.265281e-09,1.621741e-09
3.666667e+00,1.640671e-06,9.999998e-01,9.999942e-01,1.375951e-06,6.667856e-06,1.855301e-07,6.626927e-09,5.459852e-09
3.833333e+00,4.366028e-06,9.999995e-01,9.999942e-01,7.952682e-07,7.439917e-06,2.924135e-07,1.414015e-08,1.318260e-08
4.000000e+00,1.147022e-05,9.999988e-01,9.999942e-01,4.501380e-07,7.720178e-06,3.970583e-07,2.473252e-08,2.899349e-08
4.166667e+00,2.919425e-05,9.999969e-01,9.999942e-01,2.599576e-07,7.761925e-06,4.928354e-07,3.794498e-08,1.178866e-07
4.333333e+00,6.932951e-05,9.999925e-01,9.999942e-01,1.672947e-07,7.858905e-06,5.773622e-07,5.300431e-08,1.073438e-06
4.500000e+00,1.458670e-04,9.999842e-01,9.999942e-01,1.937850e-07,9.630539e-06,6.593378e-07,6.881702e-08,5.729221e-06
4.666667e+00,2.630788e-04,9.999714e-01,9.999942e-01,1.048726e-06,1.802015e-05,7.717270e-07,8.414767e-08,1.342775e-05
4.833333e+00,3.848997e-04,9.999577e-01,9.999885e-01,5.628075e-06,3.452451e-05,8.959604e-07,9.173400e-08,1.702584e-05
5.000000e+00,3.654958e-04,9.999597e-01,9.999655e-01,1.472495e-05,3.550995e-05,7.546763e-07,6.805822e-08,1.652219e-05
5.166667e+00,5.012029e-04,9.999441e-01,9.999597e-01,1.670403e-05,6.116305e-05,1.064715e-06,7.823848e-08,2.106577e-05
5.333333e+00,4.828614e-04,9.999456e-01,9.999367e-01,2.190784e-05,6.777287e-05,1.247336e-06,8.407959e-08,1.484506e-05
5.500000e+00,5.971034e-04,9.999321e-01,9.999310e-01,2.256146e-05,8.282552e-05,1.564572e-06,9.923479e-08,1.383679e-05
5.666667e+00,7.218846e-04,9.999176e-01,9.999195e-01,2.257888e-05,9.334640e-05,1.886681e-06,1.183841e-07,2.037205e-05
