Time,U,I1,I2,D,Ve,IFNe
0.000000e+00,9.999942e-01,5.750795e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.666667e-01,9.999942e-01,5.750795e-06,0.000000e+00,0.000000e+00,0.000000e+00,2.027887e-23
3.333333e-01,9.999942e-01,5.750795e-06,0.000000e+00,0.000000e+00,0.000000e+00,3.007405e-19
5.000000e-01,9.999942e-01,0.000000e+00,5.750795e-06,0.000000e+00,0.000000e+00,4.435541e-15
6.666667e-01,9.999942e-01,0.000000e+00,5.750795e-06,0.000000e+00,0.000000e+00,1.067430e-10
8.333333e-01,9.999252e-01,6.900954e-05,5.750795e-06,0.000000e+00,7.946255e+02,1.517134e-06
1.000000e+00,9.998792e-01,1.150159e-04,5.750795e-06,0.000000e+00,1.971090e+04,2.000122e-02
1.166667e+00,9.998735e-01,1.207667e-04,0.000000e+00,5.750795e-06,3.360855e+05,9.081010e-01
1.333333e+00,9.997700e-01,2.242810e-04,0.000000e+00,5.750795e-06,1.199479e+06,4.901333e-01
1.500000e+00,9.996722e-01,3.220445e-04,0.000000e+00,5.750795e-06,1.095033e+06,2.645807e-01
1.666667e+00,9.996319e-01,3.623001e-04,0.000000e+00,5.750795e-06,9.996820e+05,1.432100e-01
1.833333e+00,9.995629e-01,4.198080e-04,1.150159e-05,5.750795e-06,9.126336e+05,3.183401e-01
2.000000e+00,9.994767e-01,4.945684e-04,2.300318e-05,5.750795e-06,8.331651e+05,1.110303e+01
2.166667e+00,9.993847e-01,5.635779e-04,3.450477e-05,1.725239e-05,1.078729e+06,1.640711e+01
2.333333e+00,9.993329e-01,5.980827e-04,4.600636e-05,2.300318e-05,2.771680e+06,1.235419e+01
2.500000e+00,9.992409e-01,6.785938e-04,3.450477e-05,4.600636e-05,3.827057e+06,2.380854e+01
2.666667e+00,9.991201e-01,7.878589e-04,3.450477e-05,5.750795e-05,6.865343e+06,3.174667e+01
2.833333e+00,9.990224e-01,8.741208e-04,2.875398e-05,7.476034e-05,8.689820e+06,2.764259e+01
3.000000e+00,9.989131e-01,9.546320e-04,5.750795e-05,7.476034e-05,1.071606e+07,2.821541e+01
3.166667e+00,9.987693e-01,1.063897e-03,6.325875e-05,1.035143e-04,1.075567e+07,3.265135e+01
3.333333e+00,9.986543e-01,1.155910e-03,5.175716e-05,1.380191e-04,1.466462e+07,3.603897e+01
3.500000e+00,9.985048e-01,1.282427e-03,5.175716e-05,1.610223e-04,1.852160e+07,3.172443e+01
3.666667e+00,9.983610e-01,1.391692e-03,6.325875e-05,1.840254e-04,2.053667e+07,3.438919e+01
