Time,U,I1,I2,D,Ve,IFNe
0.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.666667e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.624049e-05
3.333333e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.303136e-04
5.000000e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.907247e-04
6.666667e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.541256e-04
8.333333e-01,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.269334e-04
1.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.149970e-04
1.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.242275e-04
1.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.612069e-04
1.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,8.336900e-04
1.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.051095e-03
1.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.325027e-03
2.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.669909e-03
2.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.103691e-03
2.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.648799e-03
2.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.333227e-03
2.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.192028e-03
2.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.269004e-03
3.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.618936e-03
3.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,8.310305e-03
3.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.042880e-02
3.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.308158e-02
3.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.640258e-02
3.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.055941e-02
4.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.576161e-02
4.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.227118e-02
4.333333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.041570e-02
4.500000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,5.060478e-02
4.666667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,6.335049e-02
4.833333e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,7.929300e-02
5.000000e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.923264e-02
5.166667e+00,9.999641e-01,3.585643e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.241698e-01
5.333333e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,0.000000e+00,1.553547e-01
5.500000e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,0.000000e+00,1.943503e-01
5.666667e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,3.593814e+00,2.431092e-01
5.833333e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,7.773450e+00,3.040717e-01
6.000000e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,1.271249e+01,3.802859e-01
6.166667e+00,9.999641e-01,0.000000e+00,3.585643e-05,0.000000e+00,1.862540e+01,4.755592e-01
6.333333e+00,9.999283e-01,3.585643e-05,3.585643e-05,0.000000e+00,2.577794e+01,5.946457e-01
6.500000e+00,9.998207e-01,1.434257e-04,3.585643e-05,0.000000e+00,3.449999e+01,7.435461e-01
6.666667e+00,9.997849e-01,1.792822e-04,3.585643e-05,0.000000e+00,4.520158e+01,9.297953e-01
6.833333e+00,9.997490e-01,2.151386e-04,3.585643e-05,0.000000e+00,5.839278e+01,1.162488e+00
7.000000e+00,9.997131e-01,2.509950e-04,3.585643e-05,0.000000e+00,7.470833e+01,1.453133e+00
7.166667e+00,9.996773e-01,2.868514e-04,3.585643e-05,0.000000e+00,9.493819e+01,1.816088e+00
7.333333e+00,9.996773e-01,2.868514e-04,3.585643e-05,0.000000e+00,1.200652e+02,2.269214e+00
7.500000e+00,9.995339e-01,4.302772e-04,3.585643e-05,0.000000e+00,1.513116e+02,2.834637e+00
7.666667e+00,9.995339e-01,4.302772e-04,3.585643e-05,0.000000e+00,1.901960e+02,3.540160e+00
7.833333e+00,9.994622e-01,4.661336e-04,7.171286e-05,0.000000e+00,2.386025e+02,4.419608e+00
8.000000e+00,9.993546e-01,5.737029e-04,7.171286e-05,0.000000e+00,2.988661e+02,5.515229e+00
8.166667e+00,9.993546e-01,5.737029e-04,7.171286e-05,0.000000e+00,3.738901e+02,6.878987e+00
8.333333e+00,9.993187e-01,6.095593e-04,7.171286e-05,0.000000e+00,4.672202e+02,8.574357e+00
8.500000e+00,9.991753e-01,7.529850e-04,7.171286e-05,0.000000e+00,5.832329e+02,1.067920e+01
8.666667e+00,9.989602e-01,9.681236e-04,7.171286e-05,0.000000e+00,7.272857e+02,1.328819e+01
8.833333e+00,9.988885e-01,9.681236e-04,1.434257e-04,0.000000e+00,9.059039e+02,1.651538e+01
9.000000e+00,9.987809e-01,1.003980e-03,2.151386e-04,0.000000e+00,1.126986e+03,2.049663e+01
9.166667e+00,9.986733e-01,1.111549e-03,2.151386e-04,0.000000e+00,1.400027e+03,2.539289e+01
9.333333e+00,9.986375e-01,1.147406e-03,2.151386e-04,0.000000e+00,1.736391e+03,3.139174e+01
9.500000e+00,9.985657e-01,1.219119e-03,2.151386e-04,0.000000e+00,2.149283e+03,3.870777e+01
9.666667e+00,9.984582e-01,1.290832e-03,2.509950e-04,0.000000e+00,2.654102e+03,4.758149e+01
9.833333e+00,9.983147e-01,1.398401e-03,2.868514e-04,0.000000e+00,3.268404e+03,5.827544e+01
1.000000e+01,9.982789e-01,1.362544e-03,3.585643e-04,0.000000e+00,4.011807e+03,7.106563e+01
1.016667e+01,9.982072e-01,1.434257e-03,3.585643e-04,0.000000e+00,4.905677e+03,8.622866e+01
1.033333e+01,9.979562e-01,1.685252e-03,3.585643e-04,0.000000e+00,5.972762e+03,1.040260e+02
1.050000e+01,9.978486e-01,1.756965e-03,3.944207e-04,0.000000e+00,7.236024e+03,1.246828e+02
