Time,avgI1rd,avgI2rd,avgDrd,Beta,Beff
0.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
1.666667e-01,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
3.333333e-01,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
5.000000e-01,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
6.666667e-01,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
8.333333e-01,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
1.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
1.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
1.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
1.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
1.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
1.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
2.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
2.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
2.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
2.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
2.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
2.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
3.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
3.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
3.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
3.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
3.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
3.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
4.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
4.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
4.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
4.500000e+00,2.393654e+00,1.692569e+00,0.000000e+00,1.000000e-05,7.711827e-05
4.666667e+00,2.393654e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
4.833333e+00,2.393654e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
5.000000e+00,3.385138e+00,1.692569e+00,0.000000e+00,1.000000e-05,7.892368e-05
5.166667e+00,3.385138e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
5.333333e+00,3.385138e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
5.500000e+00,3.385138e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
5.666667e+00,3.385138e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
5.833333e+00,3.784699e+00,1.692569e+00,0.000000e+00,1.000000e-05,1.292364e-05
6.000000e+00,3.784699e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
6.166667e+00,4.145930e+00,1.692569e+00,0.000000e+00,1.000000e-05,8.271361e-06
6.333333e+00,4.145930e+00,1.692569e+00,0.000000e+00,1.000000e-05,0.000000e+00
6.500000e+00,4.145930e+00,2.393654e+00,0.000000e+00,1.000000e-05,0.000000e+00
6.666667e+00,4.145930e+00,2.931615e+00,0.000000e+00,1.000000e-05,0.000000e+00
6.833333e+00,4.478116e+00,2.931615e+00,0.000000e+00,1.000000e-05,3.389597e-06
7.000000e+00,4.478116e+00,2.931615e+00,0.000000e+00,1.000000e-05,0.000000e+00
7.166667e+00,4.787307e+00,2.931615e+00,0.000000e+00,1.000000e-05,2.168458e-06
7.333333e+00,5.352372e+00,2.931615e+00,0.000000e+00,1.000000e-05,3.471038e-06
7.500000e+00,5.613615e+00,2.931615e+00,0.000000e+00,1.000000e-05,1.389501e-06
7.666667e+00,5.613615e+00,2.931615e+00,0.000000e+00,1.000000e-05,0.000000e+00
7.833333e+00,6.102643e+00,2.931615e+00,0.000000e+00,1.000000e-05,1.783636e-06
8.000000e+00,6.555291e+00,3.385138e+00,0.000000e+00,1.000000e-05,1.430097e-06
8.166667e+00,6.978640e+00,3.784699e+00,0.000000e+00,1.000000e-05,1.147370e-06
8.333333e+00,7.569398e+00,3.784699e+00,0.000000e+00,1.000000e-05,1.381917e-06
8.500000e+00,7.938851e+00,3.784699e+00,0.000000e+00,1.000000e-05,7.404049e-07
8.666667e+00,8.462844e+00,4.478116e+00,0.000000e+00,1.000000e-05,8.936206e-07
8.833333e+00,8.794845e+00,4.787307e+00,0.000000e+00,1.000000e-05,4.800032e-07
9.000000e+00,8.956232e+00,5.352372e+00,0.000000e+00,1.000000e-05,1.936253e-07
9.166667e+00,8.956232e+00,5.352372e+00,0.000000e+00,1.000000e-05,0.000000e+00
9.333333e+00,9.574615e+00,5.352372e+00,0.000000e+00,1.000000e-05,5.075069e-07
9.500000e+00,9.869287e+00,5.613615e+00,0.000000e+00,1.000000e-05,2.062709e-07
9.666667e+00,1.043369e+01,5.613615e+00,0.000000e+00,1.000000e-05,3.365230e-07
9.833333e+00,1.070474e+01,5.613615e+00,0.000000e+00,1.000000e-05,1.377908e-07
1.000000e+01,1.096910e+01,5.613615e+00,0.000000e+00,1.000000e-05,1.133505e-07
1.016667e+01,1.184798e+01,5.613615e+00,0.000000e+00,1.000000e-05,3.280883e-07
1.033333e+01,1.266602e+01,5.613615e+00,0.000000e+00,1.000000e-05,2.728681e-07
1.050000e+01,1.289022e+01,6.102643e+00,0.000000e+00,1.000000e-05,6.523176e-08
1.066667e+01,1.332730e+01,6.555291e+00,0.000000e+00,1.000000e-05,1.098966e-07
1.083333e+01,1.385427e+01,6.978640e+00,0.000000e+00,1.000000e-05,1.165348e-07
1.100000e+01,1.405953e+01,7.377736e+00,0.000000e+00,1.000000e-05,3.982871e-08
1.116667e+01,1.426184e+01,7.569398e+00,0.000000e+00,1.000000e-05,3.428564e-08
1.133333e+01,1.456003e+01,7.938851e+00,0.000000e+00,1.000000e-05,4.459730e-08
1.150000e+01,1.485223e+01,8.117275e+00,0.000000e+00,1.000000e-05,3.896328e-08
1.166667e+01,1.504388e+01,8.117275e+00,0.000000e+00,1.000000e-05,2.285954e-08
1.183333e+01,1.532686e+01,8.291860e+00,0.000000e+00,1.000000e-05,3.039127e-08
1.200000e+01,1.551265e+01,8.462844e+00,0.000000e+00,1.000000e-05,1.807947e-08
1.216667e+01,1.560471e+01,8.462844e+00,0.000000e+00,1.000000e-05,8.118575e-09
1.233333e+01,1.614608e+01,8.956232e+00,0.000000e+00,1.000000e-05,4.402436e-08
1.250000e+01,1.649712e+01,8.956232e+00,0.000000e+00,1.000000e-05,2.667675e-08
1.266667e+01,1.675558e+01,9.423824e+00,0.000000e+00,1.000000e-05,1.828206e-08
1.283333e+01,1.734367e+01,9.723067e+00,0.000000e+00,1.000000e-05,3.918059e-08
1.300000e+01,1.783232e+01,9.723067e+00,0.000000e+00,1.000000e-05,3.098738e-08
1.316667e+01,1.799225e+01,1.029549e+01,0.000000e+00,1.000000e-05,9.569953e-09
1.333333e+01,1.846375e+01,1.070474e+01,0.000000e+00,1.000000e-05,2.670810e-08
1.350000e+01,1.861826e+01,1.083773e+01,0.000000e+00,1.000000e-05,8.310405e-09
1.366667e+01,1.922389e+01,1.109892e+01,0.000000e+00,1.000000e-05,3.113641e-08
1.383333e+01,1.959290e+01,1.172646e+01,0.000000e+00,1.000000e-05,1.827919e-08
